,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
228,2016-11-26 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.NEW_YORK_KNICKS,111,113,2017
229,2016-11-26 00:30:00+00:00,Team.CHICAGO_BULLS,Team.PHILADELPHIA_76ERS,105,89,2017
230,2016-11-26 01:00:00+00:00,Team.BROOKLYN_NETS,Team.INDIANA_PACERS,97,118,2017
231,2016-11-26 01:00:00+00:00,Team.MIAMI_HEAT,Team.MEMPHIS_GRIZZLIES,90,81,2017
232,2016-11-26 01:00:00+00:00,Team.TORONTO_RAPTORS,Team.MILWAUKEE_BUCKS,105,99,2017
233,2016-11-26 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.UTAH_JAZZ,68,95,2017
234,2016-11-26 02:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.DENVER_NUGGETS,132,129,2017
235,2016-11-26 02:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.PHOENIX_SUNS,98,85,2017
236,2016-11-26 03:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PORTLAND_TRAIL_BLAZERS,104,119,2017
237,2016-11-26 03:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_LAKERS,109,85,2017
238,2016-11-26 03:30:00+00:00,Team.HOUSTON_ROCKETS,Team.SACRAMENTO_KINGS,117,104,2017
239,2016-11-27 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHARLOTTE_HORNETS,102,107,2017
240,2016-11-27 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.WASHINGTON_WIZARDS,112,100,2017
241,2016-11-27 01:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.MIAMI_HEAT,110,107,2017
242,2016-11-27 01:00:00+00:00,Team.DETROIT_PISTONS,Team.OKLAHOMA_CITY_THUNDER,88,106,2017
243,2016-11-27 03:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.GOLDEN_STATE_WARRIORS,102,115,2017
244,2016-11-27 18:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.PHILADELPHIA_76ERS,112,108,2017
245,2016-11-27 20:30:00+00:00,Team.DENVER_NUGGETS,Team.PHOENIX_SUNS,120,114,2017
246,2016-11-27 23:00:00+00:00,Team.SACRAMENTO_KINGS,Team.BROOKLYN_NETS,122,105,2017
247,2016-11-27 23:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.INDIANA_PACERS,70,91,2017
248,2016-11-27 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.ORLANDO_MAGIC,104,96,2017
249,2016-11-28 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DALLAS_MAVERICKS,81,91,2017
250,2016-11-28 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.PORTLAND_TRAIL_BLAZERS,130,114,2017
251,2016-11-28 02:30:00+00:00,Team.ATLANTA_HAWKS,Team.LOS_ANGELES_LAKERS,94,109,2017
252,2016-11-29 00:00:00+00:00,Team.SACRAMENTO_KINGS,Team.WASHINGTON_WIZARDS,95,101,2017
253,2016-11-29 00:30:00+00:00,Team.BOSTON_CELTICS,Team.MIAMI_HEAT,112,104,2017
254,2016-11-29 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.NEW_YORK_KNICKS,112,103,2017
255,2016-11-29 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.TORONTO_RAPTORS,95,122,2017
256,2016-11-29 01:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.MEMPHIS_GRIZZLIES,104,85,2017
257,2016-11-29 01:00:00+00:00,Team.UTAH_JAZZ,Team.MINNESOTA_TIMBERWOLVES,112,103,2017
258,2016-11-29 03:30:00+00:00,Team.ATLANTA_HAWKS,Team.GOLDEN_STATE_WARRIORS,100,105,2017
259,2016-11-30 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CHARLOTTE_HORNETS,112,89,2017
260,2016-11-30 00:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.BROOKLYN_NETS,122,127,2017
261,2016-11-30 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MILWAUKEE_BUCKS,101,118,2017
262,2016-11-30 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.NEW_ORLEANS_PELICANS,88,105,2017
263,2016-11-30 01:30:00+00:00,Team.ORLANDO_MAGIC,Team.SAN_ANTONIO_SPURS,95,83,2017
264,2016-11-30 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.UTAH_JAZZ,101,120,2017
265,2016-12-01 00:30:00+00:00,Team.DETROIT_PISTONS,Team.BOSTON_CELTICS,121,114,2017
266,2016-12-01 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.TORONTO_RAPTORS,105,120,2017
267,2016-12-01 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.CHICAGO_BULLS,96,90,2017
268,2016-12-01 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.MINNESOTA_TIMBERWOLVES,106,104,2017
269,2016-12-01 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.OKLAHOMA_CITY_THUNDER,115,126,2017
270,2016-12-01 01:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.DALLAS_MAVERICKS,94,87,2017
271,2016-12-01 02:00:00+00:00,Team.MIAMI_HEAT,Team.DENVER_NUGGETS,106,98,2017
272,2016-12-01 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.PHOENIX_SUNS,107,109,2017
273,2016-12-01 03:00:00+00:00,Team.INDIANA_PACERS,Team.PORTLAND_TRAIL_BLAZERS,109,131,2017
274,2016-12-02 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.CHARLOTTE_HORNETS,87,97,2017
275,2016-12-02 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BROOKLYN_NETS,111,93,2017
276,2016-12-02 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.CLEVELAND_CAVALIERS,113,94,2017
277,2016-12-02 01:00:00+00:00,Team.ORLANDO_MAGIC,Team.MEMPHIS_GRIZZLIES,94,95,2017
278,2016-12-02 02:00:00+00:00,Team.MIAMI_HEAT,Team.UTAH_JAZZ,111,110,2017
279,2016-12-02 03:30:00+00:00,Team.HOUSTON_ROCKETS,Team.GOLDEN_STATE_WARRIORS,132,127,2017
280,2016-12-03 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.PHILADELPHIA_76ERS,105,88,2017
281,2016-12-03 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.BOSTON_CELTICS,92,97,2017
282,2016-12-03 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.NEW_YORK_KNICKS,114,118,2017
283,2016-12-03 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.TORONTO_RAPTORS,80,113,2017
284,2016-12-03 01:00:00+00:00,Team.DETROIT_PISTONS,Team.ATLANTA_HAWKS,121,85,2017
285,2016-12-03 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.CHICAGO_BULLS,105,111,2017
286,2016-12-03 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.NEW_ORLEANS_PELICANS,114,96,2017
287,2016-12-03 01:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.SAN_ANTONIO_SPURS,105,107,2017
288,2016-12-03 03:30:00+00:00,Team.HOUSTON_ROCKETS,Team.DENVER_NUGGETS,128,110,2017
289,2016-12-03 22:00:00+00:00,Team.BROOKLYN_NETS,Team.MILWAUKEE_BUCKS,103,112,2017
290,2016-12-04 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.CHARLOTTE_HORNETS,125,120,2017
291,2016-12-04 00:30:00+00:00,Team.BOSTON_CELTICS,Team.PHILADELPHIA_76ERS,107,106,2017
292,2016-12-04 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.TORONTO_RAPTORS,84,128,2017
293,2016-12-04 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MEMPHIS_GRIZZLIES,100,103,2017
294,2016-12-04 01:30:00+00:00,Team.CHICAGO_BULLS,Team.DALLAS_MAVERICKS,82,107,2017
295,2016-12-04 02:00:00+00:00,Team.DENVER_NUGGETS,Team.UTAH_JAZZ,98,105,2017
296,2016-12-04 03:00:00+00:00,Team.MIAMI_HEAT,Team.PORTLAND_TRAIL_BLAZERS,92,99,2017
297,2016-12-04 03:30:00+00:00,Team.PHOENIX_SUNS,Team.GOLDEN_STATE_WARRIORS,109,138,2017
298,2016-12-04 23:00:00+00:00,Team.ORLANDO_MAGIC,Team.DETROIT_PISTONS,98,92,2017
299,2016-12-05 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.OKLAHOMA_CITY_THUNDER,92,101,2017
300,2016-12-05 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_YORK_KNICKS,98,106,2017
301,2016-12-05 02:30:00+00:00,Team.INDIANA_PACERS,Team.LOS_ANGELES_CLIPPERS,111,102,2017
302,2016-12-06 00:00:00+00:00,Team.DENVER_NUGGETS,Team.PHILADELPHIA_76ERS,106,98,2017
303,2016-12-06 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.ATLANTA_HAWKS,102,99,2017
304,2016-12-06 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.BROOKLYN_NETS,118,113,2017
305,2016-12-06 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.TORONTO_RAPTORS,116,112,2017
306,2016-12-06 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.CHICAGO_BULLS,112,110,2017
307,2016-12-06 01:00:00+00:00,Team.BOSTON_CELTICS,Team.HOUSTON_ROCKETS,106,107,2017
308,2016-12-06 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MILWAUKEE_BUCKS,97,96,2017
309,2016-12-06 01:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.NEW_ORLEANS_PELICANS,110,108,2017
310,2016-12-06 01:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.DALLAS_MAVERICKS,109,101,2017
311,2016-12-06 03:30:00+00:00,Team.INDIANA_PACERS,Team.GOLDEN_STATE_WARRIORS,106,142,2017
312,2016-12-06 03:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_LAKERS,107,101,2017
313,2016-12-07 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.WASHINGTON_WIZARDS,124,116,2017
314,2016-12-07 00:30:00+00:00,Team.CHICAGO_BULLS,Team.DETROIT_PISTONS,91,102,2017
315,2016-12-07 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.MIAMI_HEAT,114,103,2017
316,2016-12-07 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.MEMPHIS_GRIZZLIES,91,96,2017
317,2016-12-07 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MINNESOTA_TIMBERWOLVES,105,91,2017
318,2016-12-07 02:00:00+00:00,Team.PHOENIX_SUNS,Team.UTAH_JAZZ,105,112,2017
319,2016-12-08 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CHARLOTTE_HORNETS,77,87,2017
320,2016-12-08 00:00:00+00:00,Team.BOSTON_CELTICS,Team.ORLANDO_MAGIC,117,87,2017
321,2016-12-08 00:30:00+00:00,Team.MIAMI_HEAT,Team.ATLANTA_HAWKS,95,103,2017
322,2016-12-08 00:30:00+00:00,Team.DENVER_NUGGETS,Team.BROOKLYN_NETS,111,116,2017
323,2016-12-08 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.HOUSTON_ROCKETS,95,134,2017
324,2016-12-08 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.MILWAUKEE_BUCKS,107,115,2017
325,2016-12-08 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.NEW_YORK_KNICKS,126,94,2017
326,2016-12-08 01:30:00+00:00,Team.SACRAMENTO_KINGS,Team.DALLAS_MAVERICKS,120,89,2017
327,2016-12-08 02:00:00+00:00,Team.INDIANA_PACERS,Team.PHOENIX_SUNS,109,94,2017
328,2016-12-08 03:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_CLIPPERS,115,98,2017
329,2016-12-09 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.TORONTO_RAPTORS,110,124,2017
330,2016-12-09 00:00:00+00:00,Team.DENVER_NUGGETS,Team.WASHINGTON_WIZARDS,85,92,2017
331,2016-12-09 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.MEMPHIS_GRIZZLIES,86,88,2017
332,2016-12-09 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.NEW_ORLEANS_PELICANS,99,88,2017
333,2016-12-09 02:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.UTAH_JAZZ,106,99,2017
334,2016-12-09 02:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.CHICAGO_BULLS,91,95,2017
335,2016-12-10 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.CHARLOTTE_HORNETS,88,109,2017
336,2016-12-10 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.BOSTON_CELTICS,101,94,2017
337,2016-12-10 00:30:00+00:00,Team.MIAMI_HEAT,Team.CLEVELAND_CAVALIERS,84,114,2017
338,2016-12-10 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.MILWAUKEE_BUCKS,114,110,2017
339,2016-12-10 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MINNESOTA_TIMBERWOLVES,117,90,2017
340,2016-12-10 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.OKLAHOMA_CITY_THUNDER,102,99,2017
341,2016-12-10 01:30:00+00:00,Team.INDIANA_PACERS,Team.DALLAS_MAVERICKS,103,111,2017
342,2016-12-10 03:30:00+00:00,Team.PHOENIX_SUNS,Team.LOS_ANGELES_LAKERS,119,115,2017
343,2016-12-10 03:30:00+00:00,Team.NEW_YORK_KNICKS,Team.SACRAMENTO_KINGS,103,100,2017
344,2016-12-11 00:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.INDIANA_PACERS,111,118,2017
345,2016-12-11 00:00:00+00:00,Team.DENVER_NUGGETS,Team.ORLANDO_MAGIC,121,113,2017
346,2016-12-11 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.WASHINGTON_WIZARDS,105,110,2017
347,2016-12-11 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.CLEVELAND_CAVALIERS,105,116,2017
348,2016-12-11 01:00:00+00:00,Team.MIAMI_HEAT,Team.CHICAGO_BULLS,100,105,2017
349,2016-12-11 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.HOUSTON_ROCKETS,87,109,2017
350,2016-12-11 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MEMPHIS_GRIZZLIES,89,110,2017
351,2016-12-11 01:30:00+00:00,Team.BROOKLYN_NETS,Team.SAN_ANTONIO_SPURS,101,130,2017
352,2016-12-11 02:00:00+00:00,Team.SACRAMENTO_KINGS,Team.UTAH_JAZZ,84,104,2017
353,2016-12-11 03:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.LOS_ANGELES_CLIPPERS,105,133,2017
354,2016-12-11 23:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.DETROIT_PISTONS,97,79,2017
355,2016-12-12 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MINNESOTA_TIMBERWOLVES,116,108,2017
356,2016-12-12 00:00:00+00:00,Team.BOSTON_CELTICS,Team.OKLAHOMA_CITY_THUNDER,96,99,2017
357,2016-12-12 01:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PHOENIX_SUNS,120,119,2017
358,2016-12-12 02:30:00+00:00,Team.NEW_YORK_KNICKS,Team.LOS_ANGELES_LAKERS,118,112,2017
359,2016-12-13 00:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.INDIANA_PACERS,94,110,2017
360,2016-12-13 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.MIAMI_HEAT,101,112,2017
361,2016-12-13 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.TORONTO_RAPTORS,100,122,2017
362,2016-12-13 01:00:00+00:00,Team.BROOKLYN_NETS,Team.HOUSTON_ROCKETS,118,122,2017
363,2016-12-13 01:30:00+00:00,Team.DENVER_NUGGETS,Team.DALLAS_MAVERICKS,92,112,2017
364,2016-12-13 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_CLIPPERS,120,121,2017
365,2016-12-13 03:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.SACRAMENTO_KINGS,92,116,2017
366,2016-12-14 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.CLEVELAND_CAVALIERS,86,103,2017
367,2016-12-14 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.ATLANTA_HAWKS,131,120,2017
368,2016-12-14 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.CHICAGO_BULLS,99,94,2017
369,2016-12-14 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.NEW_ORLEANS_PELICANS,113,109,2017
370,2016-12-14 02:00:00+00:00,Team.NEW_YORK_KNICKS,Team.PHOENIX_SUNS,111,113,2017
371,2016-12-14 03:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.PORTLAND_TRAIL_BLAZERS,95,114,2017
372,2016-12-15 00:00:00+00:00,Team.INDIANA_PACERS,Team.MIAMI_HEAT,89,95,2017
373,2016-12-15 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.ORLANDO_MAGIC,113,108,2017
374,2016-12-15 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.PHILADELPHIA_76ERS,123,114,2017
375,2016-12-15 00:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.WASHINGTON_WIZARDS,106,109,2017
376,2016-12-15 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.BROOKLYN_NETS,97,107,2017
377,2016-12-15 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.HOUSTON_ROCKETS,98,132,2017
378,2016-12-15 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MEMPHIS_GRIZZLIES,85,93,2017
379,2016-12-15 01:30:00+00:00,Team.DETROIT_PISTONS,Team.DALLAS_MAVERICKS,95,85,2017
380,2016-12-15 02:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.UTAH_JAZZ,89,109,2017
381,2016-12-15 02:30:00+00:00,Team.BOSTON_CELTICS,Team.SAN_ANTONIO_SPURS,101,108,2017
382,2016-12-16 01:00:00+00:00,Team.CHICAGO_BULLS,Team.MILWAUKEE_BUCKS,97,108,2017
383,2016-12-16 01:00:00+00:00,Team.INDIANA_PACERS,Team.NEW_ORLEANS_PELICANS,95,102,2017
384,2016-12-16 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.DENVER_NUGGETS,120,132,2017
385,2016-12-16 02:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PHOENIX_SUNS,107,92,2017
386,2016-12-16 03:30:00+00:00,Team.NEW_YORK_KNICKS,Team.GOLDEN_STATE_WARRIORS,90,103,2017
387,2016-12-17 00:00:00+00:00,Team.BROOKLYN_NETS,Team.ORLANDO_MAGIC,111,118,2017
388,2016-12-17 00:00:00+00:00,Team.DETROIT_PISTONS,Team.WASHINGTON_WIZARDS,108,122,2017
389,2016-12-17 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.BOSTON_CELTICS,88,96,2017
390,2016-12-17 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.TORONTO_RAPTORS,125,121,2017
391,2016-12-17 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.CHICAGO_BULLS,95,69,2017
392,2016-12-17 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.HOUSTON_ROCKETS,100,122,2017
393,2016-12-17 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MEMPHIS_GRIZZLIES,96,92,2017
394,2016-12-17 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MIAMI_HEAT,102,98,2017
395,2016-12-17 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.PHILADELPHIA_76ERS,100,89,2017
396,2016-12-17 03:30:00+00:00,Team.DALLAS_MAVERICKS,Team.UTAH_JAZZ,100,103,2017
397,2016-12-17 22:00:00+00:00,Team.PHOENIX_SUNS,Team.OKLAHOMA_CITY_THUNDER,101,114,2017
398,2016-12-18 00:00:00+00:00,Team.INDIANA_PACERS,Team.DETROIT_PISTONS,105,90,2017
399,2016-12-18 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.ATLANTA_HAWKS,107,99,2017
400,2016-12-18 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.CLEVELAND_CAVALIERS,108,119,2017
401,2016-12-18 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MINNESOTA_TIMBERWOLVES,111,109,2017
402,2016-12-18 02:00:00+00:00,Team.NEW_YORK_KNICKS,Team.DENVER_NUGGETS,114,127,2017
403,2016-12-18 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.GOLDEN_STATE_WARRIORS,90,135,2017
404,2016-12-18 20:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.WASHINGTON_WIZARDS,110,117,2017
405,2016-12-18 21:00:00+00:00,Team.SACRAMENTO_KINGS,Team.DALLAS_MAVERICKS,79,99,2017
406,2016-12-18 23:00:00+00:00,Team.UTAH_JAZZ,Team.MEMPHIS_GRIZZLIES,82,73,2017
407,2016-12-18 23:00:00+00:00,Team.BOSTON_CELTICS,Team.MIAMI_HEAT,105,95,2017
408,2016-12-18 23:00:00+00:00,Team.TORONTO_RAPTORS,Team.ORLANDO_MAGIC,109,79,2017
409,2016-12-18 23:00:00+00:00,Team.BROOKLYN_NETS,Team.PHILADELPHIA_76ERS,107,108,2017
410,2016-12-19 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SAN_ANTONIO_SPURS,100,113,2017
411,2016-12-20 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.INDIANA_PACERS,105,107,2017
412,2016-12-20 01:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,82,113,2017
413,2016-12-20 01:00:00+00:00,Team.PHOENIX_SUNS,Team.MINNESOTA_TIMBERWOLVES,108,115,2017
414,2016-12-20 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.OKLAHOMA_CITY_THUNDER,110,108,2017
415,2016-12-20 02:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DENVER_NUGGETS,107,117,2017
416,2016-12-21 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.CHARLOTTE_HORNETS,113,117,2017
417,2016-12-21 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PHILADELPHIA_76ERS,108,93,2017
418,2016-12-21 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.MIAMI_HEAT,136,130,2017
419,2016-12-21 00:30:00+00:00,Team.INDIANA_PACERS,Team.NEW_YORK_KNICKS,111,118,2017
420,2016-12-21 00:30:00+00:00,Team.BROOKLYN_NETS,Team.TORONTO_RAPTORS,104,116,2017
421,2016-12-21 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.HOUSTON_ROCKETS,102,100,2017
422,2016-12-21 01:00:00+00:00,Team.BOSTON_CELTICS,Team.MEMPHIS_GRIZZLIES,112,109,2017
423,2016-12-21 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MILWAUKEE_BUCKS,114,108,2017
424,2016-12-21 03:30:00+00:00,Team.UTAH_JAZZ,Team.GOLDEN_STATE_WARRIORS,74,104,2017
425,2016-12-21 03:30:00+00:00,Team.DENVER_NUGGETS,Team.LOS_ANGELES_CLIPPERS,102,119,2017
426,2016-12-21 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SACRAMENTO_KINGS,121,126,2017
427,2016-12-22 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.CLEVELAND_CAVALIERS,102,113,2017
428,2016-12-22 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.ATLANTA_HAWKS,92,84,2017
429,2016-12-22 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.DETROIT_PISTONS,98,86,2017
430,2016-12-22 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CHICAGO_BULLS,107,97,2017
431,2016-12-22 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.NEW_ORLEANS_PELICANS,121,110,2017
432,2016-12-22 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.PHOENIX_SUNS,125,111,2017
433,2016-12-22 02:00:00+00:00,Team.SACRAMENTO_KINGS,Team.UTAH_JAZZ,94,93,2017
434,2016-12-22 03:00:00+00:00,Team.DALLAS_MAVERICKS,Team.PORTLAND_TRAIL_BLAZERS,96,95,2017
435,2016-12-23 00:00:00+00:00,Team.BOSTON_CELTICS,Team.INDIANA_PACERS,109,102,2017
436,2016-12-23 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.BROOKLYN_NETS,117,101,2017
437,2016-12-23 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.NEW_YORK_KNICKS,95,106,2017
438,2016-12-23 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MIAMI_HEAT,107,115,2017
439,2016-12-23 03:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_CLIPPERS,101,106,2017
440,2016-12-24 00:00:00+00:00,Team.CHICAGO_BULLS,Team.CHARLOTTE_HORNETS,91,103,2017
441,2016-12-24 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.ORLANDO_MAGIC,90,109,2017
442,2016-12-24 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.BOSTON_CELTICS,117,112,2017
443,2016-12-24 00:30:00+00:00,Team.BROOKLYN_NETS,Team.CLEVELAND_CAVALIERS,99,119,2017
444,2016-12-24 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.DETROIT_PISTONS,119,113,2017
445,2016-12-24 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,109,115,2017
446,2016-12-24 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.MILWAUKEE_BUCKS,96,123,2017
447,2016-12-24 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MINNESOTA_TIMBERWOLVES,109,105,2017
448,2016-12-24 01:00:00+00:00,Team.MIAMI_HEAT,Team.NEW_ORLEANS_PELICANS,87,91,2017
449,2016-12-24 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.DENVER_NUGGETS,109,108,2017
450,2016-12-24 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.PHOENIX_SUNS,116,123,2017
451,2016-12-24 02:00:00+00:00,Team.TORONTO_RAPTORS,Team.UTAH_JAZZ,104,98,2017
452,2016-12-24 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PORTLAND_TRAIL_BLAZERS,110,90,2017
453,2016-12-24 03:30:00+00:00,Team.DALLAS_MAVERICKS,Team.LOS_ANGELES_CLIPPERS,90,88,2017
454,2016-12-25 17:00:00+00:00,Team.BOSTON_CELTICS,Team.NEW_YORK_KNICKS,119,114,2017
455,2016-12-25 19:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.CLEVELAND_CAVALIERS,108,109,2017
