,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
4394,MEM2018-10-27,49.0,17.0,35.0,2.0,13.0,0.1538461538461538,13.0,14.0,1.0,19.0,20.0,12.0,6.0,4.0,0.0,0.0,14.0,12.0,0.9285714285714286,0.4857142857142857,0.5952380952380952,0.5142857142857142
4395,MIA2018-10-27,63.0,21.0,45.0,8.0,20.0,0.4,13.0,20.0,9.0,19.0,28.0,11.0,8.0,1.0,3.0,3.0,16.0,16.0,0.65,0.4666666666666667,0.5855018587360595,0.5555555555555556
4396,MIL2018-10-27,48.0,19.0,45.0,5.0,18.0,0.2777777777777778,5.0,6.0,2.0,27.0,29.0,12.0,10.0,5.0,2.0,3.0,11.0,9.0,0.8333333333333334,0.4222222222222222,0.5037783375314862,0.4777777777777778
4397,NOP2018-10-27,62.0,22.0,49.0,4.0,18.0,0.2222222222222222,14.0,21.0,10.0,14.0,24.0,11.0,7.0,1.0,1.0,2.0,18.0,19.0,0.6666666666666666,0.4489795918367347,0.5322802197802198,0.4897959183673469
4398,ORL2018-10-27,40.0,13.0,47.0,4.0,22.0,0.1818181818181818,10.0,12.0,4.0,21.0,25.0,9.0,7.0,7.0,3.0,2.0,9.0,11.0,0.8333333333333334,0.2765957446808511,0.3825554705432287,0.3191489361702128
4399,PHI2018-10-27,42.0,13.0,45.0,5.0,17.0,0.2941176470588235,11.0,16.0,8.0,26.0,34.0,8.0,7.0,2.0,4.0,7.0,11.0,12.0,0.6875,0.2888888888888888,0.4035357417371253,0.3444444444444444
4400,PHX2018-10-27,53.0,19.0,43.0,6.0,21.0,0.2857142857142857,9.0,11.0,5.0,16.0,21.0,15.0,7.0,1.0,0.0,0.0,12.0,14.0,0.8181818181818182,0.4418604651162791,0.5539297658862876,0.5116279069767442
4401,POR2018-10-27,69.0,20.0,43.0,10.0,20.0,0.5,19.0,22.0,3.0,15.0,18.0,8.0,2.0,4.0,3.0,3.0,16.0,16.0,0.8636363636363636,0.4651162790697674,0.6548974943052391,0.5813953488372093
4402,SAS2018-10-27,56.0,23.0,48.0,2.0,7.0,0.2857142857142857,8.0,10.0,7.0,19.0,26.0,11.0,5.0,4.0,5.0,3.0,11.0,12.0,0.8,0.4791666666666667,0.5343511450381679,0.5
4403,UTA2018-10-27,68.0,21.0,39.0,4.0,13.0,0.3076923076923077,22.0,28.0,2.0,17.0,19.0,12.0,6.0,3.0,2.0,1.0,19.0,18.0,0.7857142857142857,0.5384615384615384,0.6625097427903351,0.5897435897435898
4404,BKN2018-10-28,65.0,24.0,45.0,11.0,22.0,0.5,6.0,8.0,2.0,19.0,21.0,16.0,6.0,1.0,2.0,3.0,14.0,9.0,0.75,0.5333333333333333,0.6698268755152514,0.6555555555555556
4405,DAL2018-10-28,58.0,20.0,45.0,4.0,13.0,0.3076923076923077,14.0,17.0,6.0,17.0,23.0,9.0,5.0,3.0,2.0,3.0,14.0,15.0,0.8235294117647058,0.4444444444444444,0.552591463414634,0.4888888888888889
4406,GSW2018-10-28,57.0,19.0,45.0,4.0,18.0,0.2222222222222222,15.0,16.0,7.0,16.0,23.0,11.0,4.0,5.0,3.0,2.0,9.0,14.0,0.9375,0.4222222222222222,0.5476556495003844,0.4666666666666667
4407,LAC2018-10-28,67.0,28.0,50.0,7.0,11.0,0.6363636363636364,4.0,6.0,5.0,25.0,30.0,16.0,10.0,5.0,5.0,2.0,13.0,6.0,0.6666666666666666,0.56,0.6363981762917933,0.63
4408,OKC2018-10-28,55.0,21.0,40.0,2.0,10.0,0.2,11.0,17.0,2.0,18.0,20.0,10.0,7.0,4.0,0.0,0.0,12.0,13.0,0.6470588235294118,0.525,0.5791912384161751,0.55
4409,PHX2018-10-28,62.0,22.0,48.0,5.0,17.0,0.2941176470588235,13.0,14.0,5.0,17.0,22.0,13.0,5.0,5.0,0.0,0.0,13.0,12.0,0.9285714285714286,0.4583333333333333,0.5723781388478583,0.5104166666666666
4410,UTA2018-10-28,63.0,21.0,41.0,5.0,12.0,0.4166666666666667,16.0,19.0,4.0,15.0,19.0,14.0,5.0,4.0,3.0,2.0,15.0,14.0,0.8421052631578947,0.5121951219512195,0.6381685575364667,0.573170731707317
4411,WAS2018-10-28,50.0,17.0,48.0,4.0,17.0,0.2352941176470588,12.0,16.0,6.0,14.0,20.0,13.0,9.0,3.0,2.0,5.0,6.0,13.0,0.75,0.3541666666666667,0.4542151162790698,0.3958333333333333
4412,ATL2018-10-29,45.0,16.0,47.0,4.0,20.0,0.2,9.0,11.0,4.0,15.0,19.0,7.0,6.0,5.0,0.0,5.0,7.0,13.0,0.8181818181818182,0.3404255319148936,0.4340277777777777,0.3829787234042553
4413,BKN2018-10-29,52.0,17.0,39.0,6.0,16.0,0.375,12.0,15.0,6.0,11.0,17.0,8.0,8.0,2.0,2.0,2.0,13.0,14.0,0.8,0.4358974358974359,0.5701754385964912,0.5128205128205128
4414,CHI2018-10-29,74.0,27.0,43.0,7.0,16.0,0.4375,13.0,21.0,5.0,19.0,24.0,14.0,4.0,4.0,1.0,3.0,8.0,16.0,0.6190476190476191,0.627906976744186,0.7082695252679938,0.7093023255813954
4415,DAL2018-10-29,57.0,21.0,42.0,7.0,17.0,0.4117647058823529,8.0,10.0,6.0,20.0,26.0,4.0,9.0,3.0,1.0,0.0,6.0,12.0,0.8,0.5,0.6142241379310345,0.5833333333333334
4416,DEN2018-10-29,58.0,21.0,49.0,3.0,14.0,0.2142857142857142,13.0,14.0,5.0,16.0,21.0,13.0,6.0,7.0,3.0,4.0,9.0,13.0,0.9285714285714286,0.4285714285714285,0.5257432922407542,0.4591836734693877
4417,GSW2018-10-29,57.0,22.0,47.0,7.0,18.0,0.3888888888888889,6.0,11.0,5.0,15.0,20.0,10.0,4.0,4.0,3.0,1.0,16.0,8.0,0.5454545454545454,0.4680851063829787,0.5497685185185185,0.5425531914893617
4418,IND2018-10-29,44.0,17.0,42.0,1.0,9.0,0.1111111111111111,9.0,12.0,2.0,14.0,16.0,7.0,6.0,4.0,1.0,0.0,13.0,10.0,0.75,0.4047619047619047,0.4653130287648054,0.4166666666666667
4419,LAL2018-10-29,54.0,24.0,55.0,5.0,19.0,0.2631578947368421,1.0,2.0,10.0,14.0,24.0,5.0,6.0,1.0,4.0,7.0,15.0,5.0,0.5,0.4363636363636363,0.4831782390837508,0.4818181818181818
4420,MIA2018-10-29,62.0,17.0,41.0,6.0,19.0,0.3157894736842105,22.0,30.0,6.0,19.0,25.0,8.0,7.0,4.0,3.0,2.0,13.0,16.0,0.7333333333333333,0.4146341463414634,0.5719557195571956,0.4878048780487805
4421,MIL2018-10-29,62.0,22.0,45.0,11.0,21.0,0.5238095238095238,7.0,9.0,3.0,25.0,28.0,13.0,8.0,4.0,3.0,4.0,14.0,10.0,0.7777777777777778,0.4888888888888889,0.6331699346405228,0.6111111111111112
4422,MIN2018-10-29,60.0,17.0,44.0,9.0,18.0,0.5,17.0,20.0,9.0,15.0,24.0,8.0,4.0,3.0,7.0,4.0,5.0,15.0,0.85,0.3863636363636363,0.5681818181818182,0.4886363636363636
4423,NOP2018-10-29,66.0,25.0,43.0,8.0,15.0,0.5333333333333333,8.0,13.0,3.0,21.0,24.0,18.0,12.0,4.0,4.0,3.0,13.0,9.0,0.6153846153846154,0.5813953488372093,0.6773399014778325,0.6744186046511628
4424,NYK2018-10-29,63.0,24.0,45.0,5.0,14.0,0.3571428571428571,10.0,12.0,9.0,16.0,25.0,11.0,8.0,4.0,2.0,2.0,14.0,13.0,0.8333333333333334,0.5333333333333333,0.6264916467780429,0.5888888888888889
4425,PHI2018-10-29,66.0,24.0,48.0,7.0,23.0,0.3043478260869565,11.0,12.0,6.0,27.0,33.0,21.0,9.0,3.0,5.0,0.0,13.0,7.0,0.9166666666666666,0.5,0.6193693693693694,0.5729166666666666
4426,POR2018-10-29,58.0,20.0,36.0,6.0,14.0,0.4285714285714285,12.0,13.0,2.0,20.0,22.0,12.0,7.0,2.0,0.0,1.0,10.0,13.0,0.9230769230769232,0.5555555555555556,0.6951102588686482,0.6388888888888888
4427,SAC2018-10-29,72.0,27.0,46.0,8.0,12.0,0.6666666666666666,10.0,19.0,5.0,19.0,24.0,19.0,7.0,3.0,2.0,3.0,16.0,13.0,0.5263157894736842,0.5869565217391305,0.6622516556291391,0.6739130434782609
4428,SAS2018-10-29,49.0,18.0,42.0,8.0,16.0,0.5,5.0,5.0,2.0,15.0,17.0,10.0,8.0,7.0,0.0,1.0,12.0,6.0,1.0,0.4285714285714285,0.5542986425339366,0.5238095238095238
4429,TOR2018-10-29,56.0,18.0,55.0,4.0,24.0,0.1666666666666666,16.0,21.0,13.0,19.0,32.0,11.0,4.0,5.0,4.0,3.0,10.0,14.0,0.7619047619047619,0.3272727272727272,0.435865504358655,0.3636363636363636
4430,ATL2018-10-30,57.0,23.0,40.0,7.0,17.0,0.4117647058823529,4.0,8.0,1.0,13.0,14.0,10.0,14.0,4.0,6.0,0.0,17.0,10.0,0.5,0.575,0.6548713235294117,0.6625
4431,BOS2018-10-30,52.0,17.0,43.0,4.0,15.0,0.2666666666666666,14.0,16.0,3.0,21.0,24.0,10.0,7.0,5.0,2.0,2.0,6.0,15.0,0.875,0.3953488372093023,0.5195843325339728,0.4418604651162791
4432,CHA2018-10-30,60.0,21.0,42.0,9.0,17.0,0.5294117647058824,9.0,9.0,5.0,18.0,23.0,14.0,9.0,4.0,3.0,2.0,16.0,12.0,1.0,0.5,0.6527415143603134,0.6071428571428571
4433,CLE2018-10-30,78.0,25.0,45.0,9.0,13.0,0.6923076923076923,19.0,24.0,6.0,19.0,25.0,14.0,8.0,9.0,0.0,6.0,10.0,17.0,0.7916666666666666,0.5555555555555556,0.7019438444924406,0.6555555555555556
4434,DET2018-10-30,47.0,18.0,42.0,5.0,18.0,0.2777777777777778,6.0,9.0,4.0,23.0,27.0,8.0,11.0,4.0,2.0,2.0,15.0,6.0,0.6666666666666666,0.4285714285714285,0.5113141862489121,0.4880952380952381
4435,HOU2018-10-30,49.0,18.0,48.0,6.0,26.0,0.2307692307692307,7.0,12.0,11.0,14.0,25.0,10.0,4.0,4.0,4.0,1.0,12.0,11.0,0.5833333333333334,0.375,0.4598348348348348,0.4375
4436,LAC2018-10-30,43.0,14.0,35.0,1.0,9.0,0.1111111111111111,14.0,19.0,2.0,16.0,18.0,8.0,16.0,1.0,4.0,3.0,15.0,17.0,0.7368421052631579,0.4,0.4958487084870849,0.4142857142857143
4437,MEM2018-10-30,61.0,20.0,32.0,9.0,14.0,0.6428571428571429,12.0,15.0,1.0,15.0,16.0,16.0,8.0,7.0,1.0,1.0,9.0,11.0,0.8,0.625,0.7901554404145077,0.765625
4438,MIA2018-10-30,58.0,21.0,45.0,5.0,15.0,0.3333333333333333,11.0,15.0,6.0,14.0,20.0,11.0,7.0,7.0,2.0,3.0,12.0,16.0,0.7333333333333333,0.4666666666666667,0.562015503875969,0.5222222222222223
4439,OKC2018-10-30,74.0,28.0,48.0,6.0,11.0,0.5454545454545454,12.0,18.0,4.0,16.0,20.0,13.0,6.0,10.0,3.0,4.0,17.0,15.0,0.6666666666666666,0.5833333333333334,0.6616595135908441,0.6458333333333334
4440,ORL2018-10-30,43.0,16.0,48.0,5.0,20.0,0.25,6.0,7.0,11.0,19.0,30.0,12.0,12.0,5.0,4.0,6.0,13.0,8.0,0.8571428571428571,0.3333333333333333,0.4209083790133124,0.3854166666666667
4441,PHI2018-10-30,59.0,19.0,44.0,9.0,22.0,0.4090909090909091,12.0,17.0,9.0,13.0,22.0,14.0,9.0,4.0,3.0,1.0,10.0,15.0,0.7058823529411765,0.4318181818181818,0.573038073038073,0.5340909090909091
4442,POR2018-10-30,53.0,20.0,42.0,5.0,11.0,0.4545454545454545,8.0,9.0,5.0,18.0,23.0,11.0,8.0,1.0,1.0,4.0,11.0,12.0,0.8888888888888888,0.4761904761904761,0.5765883376849434,0.5357142857142857
4443,SAC2018-10-30,48.0,18.0,39.0,3.0,11.0,0.2727272727272727,9.0,13.0,3.0,19.0,22.0,9.0,8.0,5.0,6.0,4.0,8.0,13.0,0.6923076923076923,0.4615384615384615,0.5366726296958855,0.5
4444,TOR2018-10-30,62.0,24.0,46.0,5.0,11.0,0.4545454545454545,9.0,10.0,6.0,16.0,22.0,14.0,10.0,4.0,1.0,3.0,15.0,10.0,0.9,0.5217391304347826,0.6150793650793651,0.5760869565217391
4445,WAS2018-10-30,50.0,17.0,37.0,7.0,16.0,0.4375,9.0,11.0,3.0,11.0,14.0,13.0,7.0,4.0,1.0,1.0,11.0,9.0,0.8181818181818182,0.4594594594594595,0.5975143403441682,0.5540540540540541
4446,BKN2018-10-31,56.0,20.0,48.0,5.0,19.0,0.2631578947368421,11.0,16.0,14.0,11.0,25.0,11.0,8.0,3.0,0.0,2.0,15.0,16.0,0.6875,0.4166666666666667,0.5087209302325582,0.46875
4447,CHI2018-10-31,50.0,20.0,42.0,7.0,14.0,0.5,3.0,5.0,3.0,13.0,16.0,13.0,7.0,4.0,3.0,5.0,12.0,6.0,0.6,0.4761904761904761,0.5656108597285068,0.5595238095238095
4448,DAL2018-10-31,54.0,21.0,41.0,6.0,13.0,0.4615384615384615,6.0,10.0,3.0,18.0,21.0,11.0,12.0,3.0,0.0,1.0,13.0,14.0,0.6,0.5121951219512195,0.5947136563876653,0.5853658536585366
4449,DEN2018-10-31,47.0,19.0,43.0,2.0,13.0,0.1538461538461538,7.0,12.0,9.0,15.0,24.0,11.0,7.0,4.0,5.0,3.0,6.0,12.0,0.5833333333333334,0.4418604651162791,0.4867439933719967,0.4651162790697674
4450,DET2018-10-31,50.0,16.0,35.0,4.0,11.0,0.3636363636363636,14.0,18.0,6.0,13.0,19.0,5.0,10.0,4.0,2.0,0.0,16.0,15.0,0.7777777777777778,0.4571428571428571,0.5824790307548928,0.5142857142857142
4451,GSW2018-10-31,61.0,21.0,40.0,7.0,16.0,0.4375,12.0,14.0,2.0,17.0,19.0,19.0,6.0,3.0,2.0,2.0,11.0,11.0,0.8571428571428571,0.525,0.6607452339688042,0.6125
4452,IND2018-10-31,57.0,24.0,40.0,3.0,8.0,0.375,6.0,7.0,6.0,14.0,20.0,13.0,11.0,6.0,5.0,2.0,6.0,8.0,0.8571428571428571,0.6,0.6615598885793872,0.6375
4453,LAL2018-10-31,48.0,17.0,40.0,3.0,6.0,0.5,11.0,15.0,4.0,16.0,20.0,8.0,11.0,7.0,1.0,0.0,14.0,13.0,0.7333333333333333,0.425,0.5150214592274678,0.4625
4454,MIN2018-10-31,63.0,24.0,40.0,4.0,11.0,0.3636363636363636,11.0,13.0,4.0,10.0,14.0,6.0,7.0,5.0,4.0,3.0,18.0,12.0,0.8461538461538461,0.6,0.6889763779527559,0.65
4455,NOP2018-10-31,58.0,22.0,45.0,4.0,16.0,0.25,10.0,15.0,7.0,16.0,23.0,9.0,6.0,2.0,2.0,2.0,11.0,11.0,0.6666666666666666,0.4888888888888889,0.562015503875969,0.5333333333333333
4456,NYK2018-10-31,49.0,19.0,43.0,5.0,10.0,0.5,6.0,7.0,7.0,8.0,15.0,9.0,10.0,5.0,2.0,5.0,8.0,6.0,0.8571428571428571,0.4418604651162791,0.5316840277777778,0.5
4457,PHX2018-10-31,51.0,21.0,46.0,2.0,12.0,0.1666666666666666,7.0,11.0,3.0,16.0,19.0,13.0,8.0,6.0,1.0,3.0,14.0,6.0,0.6363636363636364,0.4565217391304347,0.501573564122738,0.4782608695652174
4458,SAS2018-10-31,60.0,22.0,42.0,1.0,9.0,0.1111111111111111,15.0,16.0,4.0,19.0,23.0,14.0,7.0,4.0,3.0,1.0,6.0,14.0,0.9375,0.5238095238095238,0.6117455138662317,0.5357142857142857
4459,UTA2018-10-31,69.0,23.0,45.0,8.0,14.0,0.5714285714285714,15.0,23.0,13.0,12.0,25.0,12.0,7.0,4.0,3.0,4.0,12.0,18.0,0.6521739130434783,0.5111111111111111,0.6259071117561684,0.6
4460,ATL2018-11-01,51.0,19.0,49.0,3.0,19.0,0.1578947368421052,10.0,17.0,7.0,18.0,25.0,11.0,9.0,2.0,4.0,2.0,18.0,16.0,0.5882352941176471,0.3877551020408163,0.4514872521246458,0.4183673469387755
4461,BOS2018-11-01,62.0,21.0,45.0,12.0,27.0,0.4444444444444444,8.0,10.0,5.0,17.0,22.0,14.0,5.0,1.0,3.0,2.0,16.0,12.0,0.8,0.4666666666666667,0.6275303643724697,0.6
4462,CHA2018-11-01,59.0,21.0,45.0,8.0,23.0,0.3478260869565217,9.0,9.0,7.0,17.0,24.0,12.0,10.0,2.0,1.0,3.0,12.0,9.0,1.0,0.4666666666666667,0.6025326797385621,0.5555555555555556
4463,CLE2018-11-01,49.0,18.0,38.0,2.0,12.0,0.1666666666666666,11.0,12.0,5.0,9.0,14.0,11.0,6.0,4.0,0.0,3.0,10.0,11.0,0.9166666666666666,0.4736842105263157,0.5660813308687616,0.5
4464,DEN2018-11-01,60.0,23.0,46.0,5.0,11.0,0.4545454545454545,9.0,10.0,11.0,14.0,25.0,11.0,5.0,5.0,3.0,0.0,11.0,10.0,0.9,0.5,0.5952380952380952,0.5543478260869565
4465,LAC2018-11-01,56.0,19.0,47.0,5.0,13.0,0.3846153846153846,13.0,15.0,6.0,20.0,26.0,8.0,7.0,3.0,5.0,4.0,13.0,14.0,0.8666666666666667,0.4042553191489361,0.5223880597014925,0.4574468085106383
4466,MIL2018-11-01,60.0,18.0,37.0,6.0,15.0,0.4,18.0,26.0,3.0,16.0,19.0,7.0,5.0,4.0,2.0,3.0,12.0,16.0,0.6923076923076923,0.4864864864864865,0.6193228736581338,0.5675675675675675
4467,NOP2018-11-01,54.0,17.0,43.0,3.0,13.0,0.2307692307692307,17.0,19.0,6.0,12.0,18.0,12.0,7.0,3.0,0.0,1.0,13.0,16.0,0.8947368421052632,0.3953488372093023,0.5257009345794392,0.4302325581395348
4468,OKC2018-11-01,67.0,27.0,50.0,6.0,20.0,0.3,7.0,10.0,4.0,14.0,18.0,16.0,2.0,8.0,3.0,1.0,9.0,12.0,0.7,0.54,0.6158088235294118,0.6
4469,PHI2018-11-01,50.0,17.0,45.0,6.0,17.0,0.3529411764705882,10.0,13.0,6.0,17.0,23.0,13.0,9.0,2.0,4.0,5.0,14.0,13.0,0.7692307692307693,0.3777777777777777,0.4929022082018927,0.4444444444444444
4470,POR2018-11-01,62.0,20.0,40.0,8.0,20.0,0.4,14.0,16.0,4.0,19.0,23.0,12.0,10.0,3.0,1.0,0.0,16.0,13.0,0.875,0.5,0.6590136054421769,0.6
4471,SAC2018-11-01,77.0,25.0,48.0,8.0,23.0,0.3478260869565217,19.0,24.0,4.0,24.0,28.0,16.0,5.0,5.0,2.0,4.0,16.0,18.0,0.7916666666666666,0.5208333333333334,0.6574453551912568,0.6041666666666666
4472,BKN2018-11-02,50.0,18.0,48.0,8.0,21.0,0.3809523809523809,6.0,9.0,6.0,13.0,19.0,12.0,5.0,1.0,2.0,8.0,17.0,11.0,0.6666666666666666,0.375,0.481139337952271,0.4583333333333333
4473,CHI2018-11-02,47.0,18.0,43.0,7.0,17.0,0.4117647058823529,4.0,4.0,5.0,15.0,20.0,15.0,7.0,0.0,3.0,5.0,10.0,7.0,1.0,0.4186046511627907,0.5250223413762288,0.5
4474,DAL2018-11-02,47.0,18.0,38.0,6.0,14.0,0.4285714285714285,5.0,9.0,4.0,12.0,16.0,9.0,9.0,3.0,0.0,3.0,17.0,9.0,0.5555555555555556,0.4736842105263157,0.5600571973307912,0.5526315789473685
4475,GSW2018-11-02,55.0,21.0,41.0,6.0,19.0,0.3157894736842105,7.0,11.0,4.0,28.0,32.0,14.0,9.0,2.0,6.0,3.0,10.0,8.0,0.6363636363636364,0.5121951219512195,0.599912739965096,0.5853658536585366
4476,HOU2018-11-02,63.0,18.0,39.0,8.0,21.0,0.3809523809523809,19.0,24.0,7.0,19.0,26.0,8.0,4.0,2.0,8.0,2.0,11.0,17.0,0.7916666666666666,0.4615384615384615,0.635593220338983,0.5641025641025641
4477,IND2018-11-02,47.0,17.0,40.0,4.0,17.0,0.2352941176470588,9.0,9.0,6.0,17.0,23.0,10.0,6.0,3.0,5.0,3.0,7.0,10.0,1.0,0.425,0.5345768880800728,0.475
4478,LAC2018-11-02,63.0,20.0,39.0,9.0,13.0,0.6923076923076923,14.0,18.0,2.0,19.0,21.0,11.0,7.0,2.0,2.0,3.0,12.0,13.0,0.7777777777777778,0.5128205128205128,0.6713554987212276,0.6282051282051282
4479,MEM2018-11-02,57.0,21.0,38.0,7.0,14.0,0.5,8.0,14.0,5.0,15.0,20.0,11.0,4.0,5.0,1.0,2.0,14.0,9.0,0.5714285714285714,0.5526315789473685,0.6453804347826088,0.6447368421052632
4480,MIN2018-11-02,41.0,16.0,53.0,5.0,22.0,0.2272727272727272,4.0,7.0,6.0,16.0,22.0,11.0,4.0,6.0,3.0,6.0,8.0,10.0,0.5714285714285714,0.3018867924528302,0.365549215406562,0.3490566037735849
4481,NYK2018-11-02,62.0,21.0,35.0,2.0,9.0,0.2222222222222222,18.0,23.0,3.0,18.0,21.0,11.0,5.0,6.0,3.0,0.0,9.0,17.0,0.782608695652174,0.6,0.6870567375886525,0.6285714285714286
4482,OKC2018-11-02,55.0,19.0,38.0,6.0,16.0,0.375,11.0,13.0,2.0,16.0,18.0,12.0,8.0,2.0,2.0,1.0,11.0,9.0,0.8461538461538461,0.5,0.6290027447392498,0.5789473684210527
4483,ORL2018-11-02,51.0,20.0,47.0,4.0,9.0,0.4444444444444444,7.0,9.0,4.0,15.0,19.0,12.0,3.0,4.0,3.0,2.0,13.0,12.0,0.7777777777777778,0.425531914893617,0.500392464678179,0.4680851063829787
4484,PHX2018-11-02,46.0,18.0,44.0,5.0,15.0,0.3333333333333333,5.0,11.0,7.0,14.0,21.0,11.0,8.0,3.0,3.0,7.0,9.0,12.0,0.4545454545454545,0.4090909090909091,0.4709254709254709,0.4659090909090909
4485,TOR2018-11-02,59.0,23.0,39.0,8.0,16.0,0.5,5.0,10.0,4.0,19.0,23.0,18.0,8.0,5.0,7.0,3.0,12.0,9.0,0.5,0.5897435897435898,0.6797235023041475,0.6923076923076923
4486,UTA2018-11-02,40.0,14.0,34.0,6.0,17.0,0.3529411764705882,6.0,12.0,4.0,12.0,16.0,10.0,7.0,0.0,2.0,1.0,9.0,14.0,0.5,0.4117647058823529,0.5091649694501018,0.5
4487,WAS2018-11-02,61.0,24.0,47.0,6.0,18.0,0.3333333333333333,7.0,10.0,3.0,12.0,15.0,11.0,4.0,4.0,1.0,2.0,9.0,11.0,0.7,0.5106382978723404,0.5933852140077821,0.574468085106383
4488,ATL2018-11-03,49.0,19.0,43.0,2.0,11.0,0.1818181818181818,9.0,12.0,5.0,16.0,21.0,11.0,10.0,6.0,5.0,3.0,9.0,10.0,0.75,0.4418604651162791,0.5074565037282519,0.4651162790697674
4489,BOS2018-11-03,56.0,21.0,41.0,12.0,21.0,0.5714285714285714,2.0,4.0,2.0,14.0,16.0,14.0,6.0,4.0,3.0,1.0,8.0,8.0,0.5,0.5121951219512195,0.6548175865294669,0.6585365853658537
4490,CHA2018-11-03,67.0,27.0,46.0,6.0,13.0,0.4615384615384615,7.0,7.0,8.0,19.0,27.0,16.0,8.0,1.0,3.0,1.0,10.0,9.0,1.0,0.5869565217391305,0.682559087204564,0.6521739130434783
4491,CHI2018-11-03,32.0,6.0,32.0,0.0,13.0,0.0,20.0,21.0,3.0,15.0,18.0,3.0,12.0,8.0,2.0,2.0,11.0,14.0,0.9523809523809524,0.1875,0.3879728419010669,0.1875
4492,CLE2018-11-03,42.0,15.0,37.0,2.0,7.0,0.2857142857142857,10.0,11.0,1.0,10.0,11.0,8.0,8.0,5.0,1.0,3.0,9.0,10.0,0.9090909090909092,0.4054054054054054,0.5019120458891013,0.4324324324324324
4493,DEN2018-11-03,56.0,22.0,42.0,6.0,16.0,0.375,6.0,10.0,5.0,21.0,26.0,19.0,9.0,3.0,0.0,4.0,14.0,9.0,0.6,0.5238095238095238,0.603448275862069,0.5952380952380952
4494,DET2018-11-03,52.0,20.0,41.0,2.0,13.0,0.1538461538461538,10.0,16.0,2.0,23.0,25.0,8.0,8.0,3.0,2.0,0.0,13.0,14.0,0.625,0.4878048780487805,0.5412156536219817,0.5121951219512195
4495,HOU2018-11-03,42.0,15.0,38.0,4.0,19.0,0.2105263157894736,8.0,12.0,4.0,20.0,24.0,5.0,11.0,9.0,2.0,2.0,14.0,11.0,0.6666666666666666,0.3947368421052631,0.4852125693160813,0.4473684210526316
4496,IND2018-11-03,57.0,21.0,46.0,6.0,15.0,0.4,9.0,9.0,4.0,18.0,22.0,11.0,7.0,4.0,1.0,3.0,8.0,8.0,1.0,0.4565217391304347,0.5704563650920736,0.5217391304347826
4497,LAL2018-11-03,58.0,23.0,39.0,3.0,7.0,0.4285714285714285,9.0,15.0,4.0,19.0,23.0,11.0,10.0,6.0,6.0,0.0,13.0,12.0,0.6,0.5897435897435898,0.6359649122807017,0.6282051282051282
4498,MIA2018-11-03,50.0,17.0,44.0,7.0,20.0,0.35,9.0,12.0,9.0,16.0,25.0,11.0,9.0,2.0,3.0,5.0,10.0,9.0,0.75,0.3863636363636363,0.5073051948051948,0.4659090909090909
4499,NOP2018-11-03,56.0,21.0,40.0,3.0,9.0,0.3333333333333333,11.0,16.0,4.0,17.0,21.0,14.0,6.0,3.0,2.0,2.0,13.0,11.0,0.6875,0.525,0.5952380952380952,0.5625
4500,PHI2018-11-03,40.0,9.0,33.0,3.0,15.0,0.2,19.0,24.0,1.0,16.0,17.0,9.0,11.0,6.0,0.0,2.0,14.0,13.0,0.7916666666666666,0.2727272727272727,0.4591368227731864,0.3181818181818182
4501,POR2018-11-03,53.0,21.0,51.0,1.0,17.0,0.0588235294117647,10.0,12.0,8.0,14.0,22.0,7.0,7.0,4.0,0.0,6.0,12.0,13.0,0.8333333333333334,0.4117647058823529,0.4708599857853589,0.4215686274509804
4502,SAS2018-11-03,51.0,21.0,42.0,4.0,12.0,0.3333333333333333,5.0,8.0,4.0,14.0,18.0,12.0,8.0,3.0,2.0,2.0,11.0,13.0,0.625,0.5,0.5601933216168716,0.5476190476190477
4503,UTA2018-11-03,42.0,16.0,41.0,3.0,14.0,0.2142857142857142,7.0,13.0,6.0,14.0,20.0,10.0,6.0,6.0,4.0,0.0,9.0,14.0,0.5384615384615384,0.3902439024390244,0.449486301369863,0.4268292682926829
4504,BKN2018-11-04,71.0,30.0,51.0,7.0,14.0,0.5,4.0,4.0,8.0,16.0,24.0,18.0,5.0,3.0,2.0,0.0,14.0,8.0,1.0,0.5882352941176471,0.6728582259287339,0.6568627450980392
4505,LAL2018-11-04,58.0,21.0,43.0,6.0,18.0,0.3333333333333333,10.0,12.0,2.0,15.0,17.0,16.0,6.0,4.0,1.0,3.0,6.0,11.0,0.8333333333333334,0.4883720930232558,0.6006628003314002,0.5581395348837209
4506,MEM2018-11-04,44.0,15.0,38.0,3.0,13.0,0.2307692307692307,11.0,15.0,2.0,13.0,15.0,9.0,4.0,5.0,2.0,2.0,10.0,15.0,0.7333333333333333,0.3947368421052631,0.4932735426008968,0.4342105263157895
4507,MIL2018-11-04,72.0,22.0,45.0,11.0,27.0,0.4074074074074074,17.0,20.0,2.0,26.0,28.0,15.0,5.0,3.0,2.0,2.0,14.0,13.0,0.85,0.4888888888888889,0.6691449814126395,0.6111111111111112
4508,MIN2018-11-04,36.0,13.0,41.0,4.0,18.0,0.2222222222222222,6.0,9.0,5.0,14.0,19.0,9.0,8.0,5.0,2.0,1.0,7.0,9.0,0.6666666666666666,0.3170731707317073,0.400355871886121,0.3658536585365853
