,HomeDaysRest,AwayDaysRest,ConferenceBinary,OpponentConferenceBinary,S2015,S2016,S2017,S2018,S2019,S2020,S2021,S2022,HomeQ3,AwayQ3,Avg_HOFFRATING,Avg_HDEFRATING,Avg_AOFFRATING,Avg_ADEFRATING
4646,2.0,1.0,0,1,0,0,0,1,0,0,0,0,102.0,88.0,111.76666666666667,105.93333333333334,113.38333333333333,105.75
4647,2.0,1.0,0,1,0,0,0,1,0,0,0,0,67.0,73.0,116.01666666666667,107.80000000000001,109.78333333333332,108.53333333333332
4648,2.0,2.0,0,0,0,0,0,1,0,0,0,0,85.0,84.0,115.91666666666667,106.03333333333335,113.8,117.41666666666667
4649,2.0,2.0,0,0,0,0,0,1,0,0,0,0,76.0,88.0,118.55000000000001,109.35000000000001,103.85000000000001,107.66666666666667
4650,2.0,2.0,0,0,0,0,0,1,0,0,0,0,77.0,68.0,117.38333333333333,115.10000000000001,103.88333333333333,110.28333333333335
4651,2.0,2.0,0,0,0,0,0,1,0,0,0,0,93.0,72.0,112.76666666666667,110.01666666666665,107.28333333333335,111.03333333333335
4652,3.0,2.0,0,1,0,0,0,1,0,0,0,0,74.0,85.0,113.33333333333333,107.2,107.14999999999999,105.08333333333336
4653,2.0,3.0,0,1,0,0,0,1,0,0,0,0,82.0,74.0,111.16666666666667,107.93333333333334,105.0,111.98333333333333
4654,1.0,2.0,0,1,0,0,0,1,0,0,0,0,92.0,83.0,113.75,108.61666666666666,107.3,100.13333333333334
4655,1.0,3.0,0,0,0,0,0,1,0,0,0,0,83.0,90.0,114.46666666666668,107.51666666666667,103.68333333333334,106.76666666666667
4656,2.0,2.0,0,0,0,0,0,1,0,0,0,0,79.0,82.0,112.11666666666667,105.71666666666668,103.71666666666665,113.06666666666668
4657,3.0,4.0,0,0,0,0,0,1,0,0,0,0,95.0,80.0,113.28333333333335,108.55,97.33333333333333,109.18333333333334
4658,2.0,2.0,0,1,0,0,0,1,0,0,0,0,87.0,91.0,113.21666666666665,109.45,110.43333333333334,110.83333333333333
4659,2.0,2.0,0,1,0,0,0,1,0,0,0,0,84.0,77.0,114.36666666666666,112.2,112.21666666666668,113.76666666666665
4660,3.0,3.0,0,0,0,0,0,1,0,0,0,0,74.0,87.0,112.48333333333333,110.85000000000001,122.56666666666666,107.60000000000001
4661,2.0,3.0,0,0,0,0,0,1,0,0,0,0,88.0,67.0,110.03333333333332,111.33333333333333,100.89999999999999,114.18333333333334
4662,2.0,2.0,0,0,0,0,0,1,0,0,0,0,77.0,68.0,112.78333333333335,107.18333333333334,110.21666666666665,112.60000000000001
4663,2.0,1.0,0,0,0,0,0,1,0,0,0,0,78.0,79.0,113.13333333333334,105.2,106.21666666666668,112.95
4664,3.0,2.0,0,1,0,0,0,1,0,0,0,0,64.0,66.0,111.38333333333333,105.88333333333333,105.19999999999999,109.39999999999998
4665,2.0,2.0,0,0,0,0,0,1,0,0,0,0,80.0,82.0,109.55,101.56666666666666,106.64999999999999,102.28333333333332
4666,1.0,3.0,0,0,0,0,0,1,0,0,0,0,79.0,92.0,109.48333333333333,103.21666666666665,115.69999999999999,114.18333333333334
4667,2.0,2.0,0,0,0,0,0,1,0,0,0,0,81.0,84.0,110.46666666666668,102.75,107.11666666666666,107.66666666666667
4668,2.0,2.0,0,0,0,0,0,1,0,0,0,0,105.0,96.0,109.33333333333333,106.76666666666665,97.66666666666667,119.14999999999999
4669,2.0,2.0,0,0,0,0,1,0,0,0,0,0,85.0,90.0,109.31666666666666,102.34999999999998,112.14999999999999,109.08333333333333
4671,1.0,1.0,0,1,0,0,1,0,0,0,0,0,77.0,68.0,109.69999999999999,106.61666666666667,102.51666666666665,109.26666666666667
4672,2.0,2.0,0,1,0,0,1,0,0,0,0,0,84.0,84.0,111.76666666666665,107.68333333333334,100.7,107.78333333333332
4673,4.0,2.0,0,0,0,0,1,0,0,0,0,0,78.0,66.0,113.5,105.64999999999999,102.25,104.65000000000002
4674,4.0,2.0,0,0,0,0,1,0,0,0,0,0,77.0,86.0,109.36666666666667,99.58333333333333,117.53333333333335,111.73333333333333
4675,2.0,2.0,0,1,0,0,1,0,0,0,0,0,67.0,71.0,108.71666666666668,99.25,112.36666666666667,101.63333333333334
4676,3.0,2.0,0,0,0,0,1,0,0,0,0,0,89.0,69.0,106.38333333333333,99.68333333333334,104.39999999999999,111.50000000000001
4677,2.0,2.0,0,1,0,0,1,0,0,0,0,0,78.0,81.0,109.51666666666665,100.10000000000001,105.93333333333334,116.44999999999999
4678,2.0,2.0,0,0,0,0,1,0,0,0,0,0,86.0,75.0,108.63333333333333,102.89999999999999,110.55000000000001,113.46666666666665
4679,2.0,2.0,0,0,0,0,1,0,0,0,0,0,88.0,80.0,109.21666666666668,103.39999999999999,107.18333333333332,111.8
4680,2.0,3.0,0,0,0,0,1,0,0,0,0,0,75.0,67.0,112.06666666666668,105.46666666666665,113.25,113.23333333333335
4681,1.0,1.0,0,0,0,0,1,0,0,0,0,0,87.0,73.0,113.63333333333334,105.3,108.66666666666667,108.76666666666667
4682,1.0,3.0,0,1,0,0,1,0,0,0,0,0,73.0,94.0,115.03333333333335,105.28333333333332,102.68333333333334,103.13333333333333
4683,2.0,2.0,0,0,0,0,1,0,0,0,0,0,80.0,82.0,112.06666666666668,109.3,116.63333333333334,109.33333333333333
4684,2.0,2.0,0,0,0,0,1,0,0,0,0,0,71.0,73.0,113.11666666666667,107.91666666666667,103.7,107.64999999999999
4685,3.0,1.0,0,1,0,0,1,0,0,0,0,0,86.0,82.0,110.76666666666667,106.83333333333333,114.08333333333333,116.33333333333331
4686,2.0,1.0,0,0,0,0,1,0,0,0,0,0,87.0,105.0,111.0166666666667,107.63333333333333,110.81666666666668,105.01666666666665
4687,2.0,3.0,0,1,0,0,1,0,0,0,0,0,88.0,80.0,111.58333333333333,112.16666666666667,106.60000000000001,107.05000000000001
4688,5.0,5.0,0,0,0,0,1,0,0,0,0,0,86.0,70.0,111.38333333333333,112.28333333333335,106.16666666666667,113.33333333333336
4689,2.0,1.0,0,0,0,0,1,0,0,0,0,0,87.0,84.0,112.18333333333332,105.63333333333333,101.96666666666668,103.33333333333333
4690,2.0,2.0,0,0,0,0,1,0,0,0,0,0,86.0,75.0,112.25,106.61666666666667,114.61666666666667,102.95
4691,2.0,3.0,0,0,0,0,1,0,0,0,0,0,92.0,99.0,114.71666666666665,108.98333333333335,106.96666666666665,112.30000000000001
4692,2.0,1.0,0,0,0,0,1,0,0,0,0,0,82.0,71.0,115.80000000000001,112.95,108.08333333333333,96.81666666666666
4693,2.0,3.0,0,0,0,0,1,0,0,0,0,0,91.0,76.0,115.45,108.76666666666667,111.75,108.46666666666668
4694,2.0,3.0,0,0,0,0,1,0,0,0,0,0,85.0,65.0,115.76666666666667,109.71666666666665,98.06666666666666,108.26666666666665
4695,2.0,2.0,0,0,0,0,1,0,0,0,0,0,66.0,92.0,117.23333333333333,111.13333333333333,104.66666666666667,107.66666666666664
4696,2.0,2.0,0,1,0,0,1,0,0,0,0,0,95.0,70.0,113.2,110.75,102.51666666666667,107.78333333333335
4697,2.0,2.0,0,0,0,0,1,0,0,0,0,0,76.0,71.0,114.41666666666667,108.56666666666666,107.55000000000001,100.18333333333334
4698,2.0,2.0,0,1,0,0,1,0,0,0,0,0,70.0,84.0,110.55000000000001,104.5,109.48333333333333,113.68333333333334
4699,2.0,2.0,0,1,0,0,1,0,0,0,0,0,89.0,59.0,108.30000000000001,105.93333333333335,113.68333333333334,110.83333333333333
4700,1.0,1.0,0,0,0,0,1,0,0,0,0,0,85.0,86.0,107.94999999999999,101.01666666666665,114.58333333333333,114.45
4701,2.0,1.0,0,0,0,1,0,0,0,0,0,0,80.0,74.0,107.11666666666666,99.41666666666667,95.28333333333335,108.21666666666668
4702,2.0,2.0,0,0,0,1,0,0,0,0,0,0,87.0,85.0,103.3,99.78333333333332,103.85000000000002,98.80000000000001
4703,2.0,3.0,0,1,0,1,0,0,0,0,0,0,83.0,76.0,105.96666666666665,101.08333333333333,101.56666666666668,107.58333333333333
4704,2.0,2.0,0,1,0,1,0,0,0,0,0,0,76.0,71.0,104.09999999999998,100.45,98.80000000000001,104.5
4705,3.0,1.0,0,0,0,1,0,0,0,0,0,0,76.0,64.0,105.5,101.85000000000001,110.59999999999998,114.03333333333332
4706,2.0,1.0,0,1,0,1,0,0,0,0,0,0,83.0,75.0,106.60000000000001,100.13333333333333,101.75,104.81666666666666
4707,2.0,2.0,0,0,0,1,0,0,0,0,0,0,71.0,76.0,106.08333333333333,99.28333333333335,105.55000000000001,110.83333333333333
4708,3.0,2.0,0,0,0,1,0,0,0,0,0,0,88.0,67.0,108.2,100.55,106.18333333333334,103.71666666666665
4709,2.0,2.0,0,0,0,1,0,0,0,0,0,0,92.0,55.0,106.36666666666667,96.55,97.51666666666665,112.61666666666667
4710,2.0,4.0,0,1,0,1,0,0,0,0,0,0,68.0,86.0,109.43333333333334,94.51666666666667,97.83333333333333,103.46666666666668
4711,2.0,1.0,0,0,0,1,0,0,0,0,0,0,91.0,90.0,107.36666666666667,96.41666666666667,108.10000000000001,108.03333333333335
4712,2.0,1.0,0,1,0,1,0,0,0,0,0,0,92.0,88.0,113.55000000000001,101.10000000000001,99.86666666666666,108.23333333333335
4713,2.0,1.0,0,0,0,1,0,0,0,0,0,0,87.0,80.0,116.16666666666667,104.33333333333333,94.53333333333335,109.71666666666665
4714,2.0,2.0,0,0,0,1,0,0,0,0,0,0,82.0,90.0,118.06666666666666,105.78333333333335,101.63333333333333,105.58333333333333
4715,2.0,2.0,0,0,0,1,0,0,0,0,0,0,83.0,65.0,117.39999999999999,109.73333333333335,98.56666666666666,99.11666666666667
4716,1.0,1.0,0,0,0,1,0,0,0,0,0,0,83.0,64.0,116.15000000000002,112.21666666666665,105.0,107.21666666666665
4717,2.0,2.0,0,0,0,1,0,0,0,0,0,0,82.0,65.0,118.7,110.01666666666665,101.33333333333333,107.85000000000001
4718,2.0,2.0,0,1,0,1,0,0,0,0,0,0,75.0,58.0,117.05000000000001,106.91666666666667,102.58333333333333,102.63333333333334
4719,1.0,2.0,0,1,0,1,0,0,0,0,0,0,88.0,70.0,114.18333333333334,100.56666666666666,104.18333333333334,111.38333333333334
4720,2.0,2.0,0,0,0,1,0,0,0,0,0,0,89.0,83.0,112.56666666666668,97.36666666666667,110.71666666666668,113.08333333333333
4721,3.0,2.0,0,1,0,1,0,0,0,0,0,0,92.0,76.0,113.3,94.93333333333334,110.48333333333333,108.38333333333333
4722,2.0,2.0,0,1,0,1,0,0,0,0,0,0,96.0,94.0,113.05000000000001,95.11666666666667,96.58333333333333,106.05000000000001
4723,3.0,1.0,0,0,0,1,0,0,0,0,0,0,95.0,74.0,115.03333333333335,99.78333333333332,104.46666666666665,106.21666666666665
4724,5.0,5.0,0,1,0,1,0,0,0,0,0,0,76.0,67.0,114.5,98.2,107.01666666666667,109.66666666666667
4725,2.0,3.0,0,1,0,1,0,0,0,0,0,0,73.0,95.0,112.5,101.65000000000002,105.21666666666665,100.38333333333334
4726,2.0,2.0,0,0,0,1,0,0,0,0,0,0,83.0,78.0,110.63333333333333,106.48333333333333,110.25,106.06666666666666
4727,2.0,3.0,0,0,0,1,0,0,0,0,0,0,73.0,69.0,110.0,107.64999999999999,106.31666666666666,115.41666666666664
4728,2.0,2.0,0,0,0,1,0,0,0,0,0,0,102.0,72.0,106.63333333333333,107.33333333333333,110.21666666666665,116.18333333333334
4729,3.0,3.0,0,0,0,1,0,0,0,0,0,0,78.0,77.0,108.31666666666668,103.85000000000001,108.06666666666668,110.13333333333334
4730,2.0,1.0,0,0,0,1,0,0,0,0,0,0,81.0,60.0,106.46666666666668,105.85000000000001,105.06666666666666,105.06666666666666
4731,2.0,1.0,0,0,0,1,0,0,0,0,0,0,83.0,63.0,110.60000000000001,105.14999999999999,105.41666666666667,96.51666666666667
4732,2.0,1.0,0,0,0,1,0,0,0,0,0,0,89.0,61.0,113.61666666666666,100.80000000000001,107.5,125.46666666666668
4733,3.0,2.0,0,0,1,0,0,0,0,0,0,0,74.0,62.0,95.43333333333334,98.01666666666665,103.43333333333334,111.11666666666667
4734,2.0,2.0,0,1,1,0,0,0,0,0,0,0,82.0,50.0,96.33333333333333,96.0,105.78333333333335,114.48333333333333
4735,2.0,2.0,0,1,1,0,0,0,0,0,0,0,87.0,78.0,96.86666666666667,93.06666666666666,104.35000000000001,109.31666666666665
4736,2.0,2.0,0,1,1,0,0,0,0,0,0,0,78.0,66.0,100.41666666666667,92.90000000000002,108.01666666666667,101.76666666666667
4737,2.0,2.0,0,0,1,0,0,0,0,0,0,0,89.0,64.0,105.14999999999999,95.51666666666667,107.3,106.61666666666667
4738,2.0,1.0,0,0,1,0,0,0,0,0,0,0,81.0,76.0,106.58333333333333,92.58333333333333,103.11666666666667,108.36666666666667
4739,2.0,1.0,0,0,1,0,0,0,0,0,0,0,73.0,73.0,109.73333333333333,94.71666666666668,104.81666666666666,101.76666666666667
4740,1.0,3.0,0,1,1,0,0,0,0,0,0,0,81.0,56.0,109.95,98.13333333333334,99.14999999999999,103.11666666666667
4741,3.0,1.0,0,0,1,0,0,0,0,0,0,0,100.0,94.0,107.55000000000001,96.73333333333333,115.45,108.23333333333335
4742,2.0,3.0,0,1,1,0,0,0,0,0,0,0,82.0,82.0,109.3,100.71666666666668,103.73333333333333,106.71666666666665
4743,2.0,2.0,0,0,1,0,0,0,0,0,0,0,74.0,76.0,111.3,102.64999999999999,108.28333333333335,104.15000000000002
4744,1.0,2.0,0,0,1,0,0,0,0,0,0,0,98.0,91.0,110.0,104.46666666666665,105.16666666666667,106.78333333333332
4745,1.0,1.0,0,0,1,0,0,0,0,0,0,0,65.0,56.0,112.41666666666667,104.98333333333333,105.14999999999999,113.75
4746,2.0,2.0,0,1,1,0,0,0,0,0,0,0,82.0,67.0,110.43333333333332,100.83333333333336,102.66666666666667,109.48333333333333
4747,2.0,2.0,0,0,1,0,0,0,0,0,0,0,81.0,83.0,112.2333333333333,105.33333333333333,104.41666666666667,105.60000000000001
4748,2.0,2.0,0,0,1,0,0,0,0,0,0,0,101.0,75.0,110.13333333333333,103.61666666666667,108.89999999999999,110.01666666666667
4749,2.0,1.0,0,0,1,0,0,0,0,0,0,0,85.0,69.0,112.85000000000002,103.90000000000002,110.5,100.91666666666667
4750,5.0,5.0,0,0,1,0,0,0,0,0,0,0,83.0,65.0,113.33333333333336,102.55,109.75,101.75
4751,1.0,2.0,0,0,1,0,0,0,0,0,0,0,98.0,69.0,110.14999999999999,98.61666666666667,93.68333333333332,102.26666666666667
4752,2.0,2.0,0,1,1,0,0,0,0,0,0,0,80.0,69.0,113.60000000000001,99.55,106.28333333333335,103.81666666666666
4753,3.0,2.0,0,1,1,0,0,0,0,0,0,0,84.0,90.0,112.81666666666666,97.81666666666668,94.80000000000001,107.18333333333332
4754,3.0,2.0,0,1,1,0,0,0,0,0,0,0,86.0,79.0,112.14999999999999,96.15000000000002,100.11666666666666,105.53333333333335
4755,3.0,2.0,0,0,1,0,0,0,0,0,0,0,85.0,100.0,109.25,96.41666666666667,108.73333333333333,102.06666666666666
4756,2.0,2.0,0,0,1,0,0,0,0,0,0,0,79.0,72.0,109.58333333333333,101.48333333333333,100.75,106.26666666666667
4757,2.0,2.0,0,1,1,0,0,0,0,0,0,0,75.0,70.0,111.43333333333334,103.63333333333333,98.81666666666666,105.06666666666666
4758,2.0,2.0,0,1,1,0,0,0,0,0,0,0,93.0,81.0,111.10000000000001,105.78333333333335,103.34999999999998,105.2666666666667
4759,2.0,2.0,0,1,1,0,0,0,0,0,0,0,90.0,95.0,112.61666666666667,108.68333333333332,100.93333333333334,102.75
4760,2.0,2.0,0,1,1,0,0,0,0,0,0,0,66.0,58.0,115.55000000000001,111.35000000000001,102.06666666666666,104.31666666666666
4761,2.0,2.0,0,0,1,0,0,0,0,0,0,0,100.0,88.0,113.43333333333334,106.44999999999999,99.60000000000001,105.28333333333335
4762,3.0,3.0,0,0,1,0,0,0,0,0,0,0,101.0,101.0,116.85000000000001,105.95,91.91666666666667,100.94999999999999
4763,2.0,3.0,0,0,1,0,0,0,0,0,0,0,77.0,83.0,119.23333333333333,111.40000000000002,104.36666666666666,100.15000000000002
4764,2.0,2.0,0,0,1,0,0,0,0,0,0,0,57.0,88.0,118.61666666666666,112.81666666666666,108.06666666666666,100.63333333333333
4765,3.0,2.0,0,0,1,0,0,0,0,0,0,0,82.0,76.0,114.53333333333332,113.48333333333333,102.45,111.60000000000001
4766,1.0,2.0,0,0,1,0,0,0,0,0,0,0,81.0,70.0,113.35000000000001,111.23333333333333,101.86666666666667,101.38333333333333
4767,1.0,2.0,0,1,0,0,0,0,0,0,0,1,67.0,74.0,103.89999999999999,109.3,114.43333333333334,107.25
4768,2.0,2.0,0,0,0,0,0,0,0,0,0,1,80.0,64.0,101.5,106.86666666666666,99.05000000000001,110.53333333333335
4769,2.0,2.0,0,0,0,0,0,0,0,0,0,1,80.0,81.0,101.33333333333333,103.7,114.89999999999999,109.98333333333333
4770,2.0,2.0,0,1,0,0,0,0,0,0,0,1,68.0,76.0,99.33333333333333,103.60000000000001,103.59999999999998,110.31666666666668
4771,2.0,2.0,0,0,0,0,0,0,0,0,0,1,81.0,73.0,100.18333333333334,105.8,94.93333333333334,108.26666666666667
4772,2.0,1.0,0,0,0,0,0,0,0,0,0,1,68.0,93.0,101.39999999999999,107.84999999999998,108.33333333333333,109.46666666666665
4773,2.0,2.0,0,0,0,0,0,0,0,0,0,1,71.0,80.0,101.55,107.18333333333334,114.68333333333334,110.33333333333333
4774,3.0,3.0,0,0,0,0,0,0,0,0,0,1,78.0,75.0,100.98333333333333,108.11666666666667,104.03333333333335,111.86666666666667
4775,2.0,5.0,0,0,0,0,0,0,0,0,0,1,88.0,66.0,103.18333333333334,112.45,117.3,113.01666666666665
4776,3.0,3.0,0,0,0,0,0,0,0,0,0,1,89.0,81.0,103.66666666666667,109.93333333333334,110.10000000000001,114.01666666666667
4777,2.0,2.0,0,1,0,0,0,0,0,0,0,1,74.0,65.0,105.05000000000001,110.0,106.86666666666666,106.83333333333333
4778,2.0,2.0,0,0,0,0,0,0,0,0,0,1,64.0,73.0,103.0,104.80000000000001,115.8,108.0
4779,2.0,2.0,0,0,0,0,0,0,0,0,0,1,80.0,103.0,102.10000000000001,101.91666666666667,112.58333333333333,114.88333333333333
4780,2.0,2.0,0,0,0,0,0,0,0,0,0,1,78.0,80.0,104.35000000000001,105.28333333333335,109.75,106.78333333333335
4781,2.0,1.0,0,1,0,0,0,0,0,0,0,1,85.0,83.0,103.25,104.60000000000002,109.21666666666665,107.63333333333333
4782,2.0,1.0,0,1,0,0,0,0,0,0,0,1,78.0,92.0,102.78333333333335,107.55000000000001,105.90000000000002,114.60000000000001
4783,4.0,2.0,0,1,0,0,0,0,0,0,0,1,80.0,73.0,102.18333333333334,107.73333333333333,107.26666666666667,109.56666666666666
4784,3.0,1.0,0,0,0,0,0,0,0,0,0,1,130.0,122.0,102.31666666666666,110.98333333333333,110.66666666666667,109.03333333333332
4785,2.0,4.0,0,0,0,0,0,0,0,0,0,1,72.0,85.0,104.44999999999999,108.5,114.01666666666665,111.26666666666667
4786,2.0,2.0,0,1,0,0,0,0,0,0,0,1,72.0,87.0,103.96666666666665,105.38333333333334,110.39999999999999,107.25
4787,2.0,2.0,0,0,0,0,0,0,0,0,0,1,81.0,89.0,103.03333333333335,106.94999999999999,115.95,111.36666666666666
4788,4.0,4.0,0,0,0,0,0,0,0,1,0,0,104.0,83.0,103.98333333333333,109.95,106.66666666666667,106.86666666666667
4789,2.0,2.0,0,0,0,0,0,0,0,1,0,0,77.0,78.0,108.35000000000001,107.93333333333334,105.05000000000001,109.83333333333333
4790,5.0,5.0,0,0,0,0,0,0,0,1,0,0,85.0,63.0,109.10000000000001,107.18333333333332,100.99999999999999,112.0
4791,2.0,2.0,0,0,0,0,0,0,0,1,0,0,85.0,80.0,108.5,101.64999999999999,96.2,113.26666666666667
4792,2.0,2.0,0,0,0,0,0,0,0,1,0,0,82.0,82.0,108.06666666666668,103.60000000000001,108.44999999999999,108.0
4793,2.0,2.0,0,0,0,0,0,0,0,1,0,0,70.0,86.0,110.64999999999999,107.60000000000001,114.08333333333333,109.33333333333333
4794,5.0,4.0,0,0,0,0,0,0,1,0,0,0,83.0,71.0,121.03333333333335,102.03333333333335,118.08333333333333,103.61666666666667
4795,3.0,3.0,0,0,0,0,0,0,1,0,0,0,95.0,67.0,121.66666666666667,99.35000000000001,113.78333333333335,108.31666666666668
4796,2.0,2.0,0,0,0,0,0,0,1,0,0,0,75.0,69.0,122.83333333333333,98.0,107.28333333333335,108.64999999999999
4797,4.0,4.0,0,0,0,0,0,0,1,0,0,0,91.0,84.0,120.21666666666665,98.58333333333333,112.91666666666667,106.05
4798,2.0,2.0,0,0,0,0,0,0,1,0,0,0,93.0,84.0,119.53333333333335,99.60000000000001,113.38333333333333,108.60000000000001
4799,2.0,2.0,0,0,0,0,0,0,1,0,0,0,87.0,82.0,119.91666666666667,102.55000000000001,111.5,110.51666666666667
4800,4.0,4.0,0,0,0,0,0,1,0,0,0,0,76.0,72.0,112.35000000000001,101.46666666666665,105.64999999999999,108.31666666666666
4801,3.0,3.0,0,0,0,0,0,1,0,0,0,0,80.0,58.0,110.91666666666667,102.68333333333332,105.26666666666665,105.31666666666666
4802,2.0,2.0,0,0,0,0,0,1,0,0,0,0,85.0,74.0,109.16666666666664,102.88333333333334,101.25,104.98333333333333
4803,4.0,2.0,0,0,0,0,0,1,0,0,0,0,86.0,68.0,113.21666666666665,104.23333333333333,105.81666666666666,102.31666666666666
4804,3.0,3.0,0,0,0,0,0,1,0,0,0,0,85.0,86.0,111.33333333333333,102.86666666666666,101.95,104.66666666666667
4805,2.0,2.0,0,0,0,0,0,1,0,0,0,0,75.0,78.0,111.63333333333333,105.13333333333333,102.05,105.81666666666666
4806,5.0,5.0,0,0,0,0,0,1,0,0,0,0,80.0,87.0,114.2,104.86666666666666,103.3,105.30000000000001
4807,2.0,2.0,0,0,0,0,0,1,0,0,0,0,95.0,79.0,113.08333333333333,106.60000000000001,103.63333333333334,106.28333333333335
4808,2.0,2.0,0,0,0,0,0,1,0,0,0,0,71.0,72.0,115.91666666666667,109.75000000000001,108.01666666666667,107.0
4809,2.0,2.0,0,0,0,0,0,1,0,0,0,0,69.0,76.0,111.19999999999999,107.01666666666665,104.83333333333333,107.18333333333332
4810,4.0,4.0,0,0,0,0,1,0,0,0,0,0,89.0,74.0,113.24999999999999,109.78333333333332,105.81666666666668,107.16666666666667
4811,3.0,3.0,0,0,0,0,1,0,0,0,0,0,86.0,89.0,114.19999999999999,107.09999999999998,104.13333333333333,110.93333333333334
4812,2.0,2.0,0,0,0,0,1,0,0,0,0,0,72.0,77.0,112.21666666666665,105.95,105.85000000000001,114.98333333333333
4813,2.0,2.0,0,0,0,0,1,0,0,0,0,0,66.0,72.0,112.75,104.33333333333333,109.23333333333333,109.39999999999999
4814,2.0,2.0,0,0,0,0,1,0,0,0,0,0,91.0,76.0,111.73333333333333,106.31666666666666,109.39999999999999,109.91666666666667
4815,2.0,2.0,0,0,0,0,1,0,0,0,0,0,64.0,87.0,114.83333333333333,105.55,109.69999999999999,113.25
4816,3.0,3.0,0,0,0,1,0,0,0,0,0,0,78.0,72.0,114.46666666666665,106.36666666666666,105.39999999999999,100.85000000000001
4817,3.0,3.0,0,0,0,1,0,0,0,0,0,0,76.0,97.0,111.75,104.16666666666667,100.89999999999999,99.39999999999999
4818,3.0,3.0,0,0,1,0,0,0,0,0,0,0,84.0,77.0,112.48333333333333,107.88333333333333,108.71666666666665,112.56666666666666
4819,3.0,3.0,0,0,1,0,0,0,0,0,0,0,81.0,80.0,114.51666666666665,105.8,111.61666666666666,113.91666666666664
4820,2.0,2.0,0,0,1,0,0,0,0,0,0,0,82.0,75.0,112.94999999999999,103.71666666666668,111.96666666666668,115.5
4821,5.0,2.0,0,0,1,0,0,0,0,0,0,0,77.0,83.0,109.91666666666667,100.08333333333333,110.23333333333333,103.36666666666667
4822,2.0,2.0,0,0,1,0,0,0,0,0,0,0,83.0,85.0,108.78333333333335,101.13333333333333,110.21666666666665,103.43333333333334
4823,2.0,2.0,0,0,1,0,0,0,0,0,0,0,90.0,76.0,106.25,98.63333333333333,107.66666666666664,106.73333333333333
4824,3.0,3.0,0,0,1,0,0,0,0,0,0,0,85.0,68.0,108.56666666666665,101.21666666666665,104.76666666666665,109.51666666666665
4825,2.0,2.0,0,0,1,0,0,0,0,0,0,0,61.0,92.0,108.11666666666667,100.58333333333333,109.36666666666667,103.18333333333334
4826,2.0,2.0,0,0,1,0,0,0,0,0,0,0,99.0,84.0,102.45,102.93333333333334,111.90000000000002,99.45
4827,2.0,2.0,0,0,0,0,0,0,0,0,1,0,82.0,89.0,108.80000000000001,107.75,110.38333333333334,112.25
4828,3.0,2.0,0,1,0,0,0,0,0,0,1,0,75.0,70.0,106.30000000000001,106.34999999999998,110.01666666666667,113.10000000000001
4830,2.0,3.0,0,0,0,0,0,0,0,0,1,0,77.0,84.0,106.06666666666666,101.45,109.03333333333335,107.78333333333335
4831,2.0,2.0,0,1,0,0,0,0,0,0,1,0,63.0,75.0,100.88333333333334,104.13333333333333,104.03333333333335,111.06666666666666
4832,5.0,2.0,0,1,0,0,0,0,0,0,1,0,74.0,100.0,100.51666666666667,102.26666666666667,114.16666666666667,105.66666666666669
4833,2.0,2.0,0,0,0,0,0,0,0,0,1,0,60.0,95.0,101.14999999999999,103.71666666666668,112.2,112.33333333333333
4834,1.0,2.0,0,1,0,0,0,0,0,0,1,0,70.0,74.0,97.38333333333333,106.55,103.44999999999999,120.10000000000001
4835,2.0,2.0,0,1,0,0,0,0,0,0,1,0,85.0,101.0,95.69999999999999,109.66666666666667,125.03333333333332,118.60000000000001
4836,2.0,3.0,0,1,0,0,0,0,0,0,1,0,72.0,104.0,97.18333333333332,114.39999999999999,107.89999999999999,119.61666666666667
4837,2.0,2.0,0,1,0,0,0,0,0,0,1,0,92.0,93.0,96.66666666666667,117.14999999999999,112.05,112.05000000000001
4838,1.0,2.0,0,0,0,0,0,0,0,0,1,0,71.0,86.0,100.45,121.25,101.61666666666667,107.89999999999999
4839,2.0,2.0,0,1,0,0,0,0,0,0,1,0,77.0,84.0,99.15000000000002,118.69999999999999,112.83333333333333,111.5
4840,2.0,3.0,0,0,0,0,0,0,0,0,1,0,85.0,90.0,103.41666666666669,117.94999999999999,98.69999999999999,106.55
4841,1.0,1.0,0,1,0,0,0,0,0,0,1,0,88.0,86.0,106.43333333333334,119.2333333333333,107.58333333333333,117.58333333333333
4842,2.0,2.0,0,1,0,0,0,0,0,0,1,0,70.0,93.0,107.13333333333334,114.68333333333334,112.61666666666666,114.64999999999999
4843,2.0,2.0,0,0,0,0,0,0,0,0,1,0,91.0,90.0,107.53333333333335,115.25,109.78333333333332,113.5
4844,2.0,2.0,0,0,0,0,0,0,0,0,1,0,92.0,89.0,105.89999999999999,114.15000000000002,114.78333333333332,116.23333333333335
4845,1.0,3.0,0,0,0,0,0,0,0,0,1,0,92.0,101.0,108.78333333333335,116.05,115.90000000000002,109.55
4846,2.0,2.0,0,0,0,0,0,0,0,0,1,0,75.0,64.0,112.41666666666667,117.95,115.64999999999999,103.64999999999999
4847,2.0,1.0,0,1,0,0,0,0,0,0,1,0,94.0,106.0,112.21666666666668,116.16666666666667,114.46666666666665,114.11666666666667
4848,2.0,2.0,0,0,0,0,0,0,0,0,1,0,79.0,100.0,111.64999999999999,119.71666666666665,113.48333333333333,114.30000000000001
4849,2.0,2.0,0,0,0,0,0,0,0,0,1,0,63.0,91.0,111.10000000000001,119.85000000000001,112.88333333333334,109.21666666666665
