,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
15179,CHI2015-01-17,16.0,5.0,19.0,1.0,4.0,0.25,5.0,6.0,4.0,11.0,15.0,5.0,7.0,2.0,3.0,1.0,4.0,5.0,0.8333333333333334,0.2631578947368421,0.3696857670979667,0.2894736842105263
15180,DEN2015-01-17,25.0,8.0,24.0,2.0,5.0,0.4,7.0,7.0,4.0,5.0,9.0,5.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,0.3333333333333333,0.4615952732644018,0.375
15181,DET2015-01-17,31.0,12.0,24.0,7.0,12.0,0.5833333333333334,0.0,0.0,5.0,10.0,15.0,9.0,5.0,1.0,4.0,0.0,5.0,1.0,,0.5,0.6458333333333334,0.6458333333333334
15182,GSW2015-01-17,31.0,13.0,25.0,2.0,9.0,0.2222222222222222,3.0,5.0,5.0,11.0,16.0,10.0,6.0,1.0,4.0,0.0,7.0,3.0,0.6,0.52,0.5698529411764706,0.56
15183,HOU2015-01-17,31.0,9.0,23.0,1.0,4.0,0.25,12.0,14.0,2.0,7.0,9.0,6.0,2.0,4.0,0.0,4.0,3.0,7.0,0.8571428571428571,0.391304347826087,0.5315500685871056,0.4130434782608695
15184,IND2015-01-17,21.0,10.0,19.0,0.0,1.0,0.0,1.0,2.0,2.0,9.0,11.0,4.0,4.0,3.0,2.0,1.0,2.0,5.0,0.5,0.5263157894736842,0.5281690140845071,0.5263157894736842
15185,LAC2015-01-17,28.0,13.0,22.0,2.0,7.0,0.2857142857142857,0.0,2.0,2.0,3.0,5.0,6.0,2.0,2.0,3.0,0.0,5.0,4.0,0.0,0.5909090909090909,0.6118881118881119,0.6363636363636364
15186,MEM2015-01-17,30.0,12.0,16.0,1.0,2.0,0.5,5.0,6.0,1.0,10.0,11.0,6.0,3.0,0.0,1.0,0.0,3.0,5.0,0.8333333333333334,0.75,0.8047210300429184,0.78125
15187,MIN2015-01-17,37.0,14.0,23.0,5.0,8.0,0.625,4.0,4.0,2.0,8.0,10.0,9.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,0.6086956521739131,0.747172859450727,0.717391304347826
15188,PHI2015-01-17,21.0,9.0,25.0,2.0,7.0,0.2857142857142857,1.0,1.0,3.0,6.0,9.0,7.0,2.0,4.0,0.0,4.0,1.0,5.0,1.0,0.36,0.4127358490566037,0.4
15189,POR2015-01-17,23.0,9.0,23.0,3.0,7.0,0.4285714285714285,2.0,3.0,2.0,3.0,5.0,5.0,1.0,3.0,0.0,1.0,5.0,3.0,0.6666666666666666,0.391304347826087,0.4728618421052631,0.4565217391304347
15190,SAC2015-01-17,28.0,12.0,26.0,1.0,3.0,0.3333333333333333,3.0,4.0,10.0,6.0,16.0,7.0,6.0,1.0,0.0,3.0,4.0,5.0,0.75,0.4615384615384615,0.5043227665706052,0.4807692307692308
15191,WAS2015-01-17,23.0,10.0,24.0,2.0,6.0,0.3333333333333333,1.0,4.0,5.0,8.0,13.0,7.0,4.0,3.0,1.0,0.0,4.0,4.0,0.25,0.4166666666666667,0.4464285714285714,0.4583333333333333
15192,NOP2015-01-18,21.0,10.0,22.0,1.0,2.0,0.5,0.0,1.0,4.0,11.0,15.0,7.0,4.0,2.0,1.0,1.0,5.0,3.0,0.0,0.4545454545454545,0.4679144385026738,0.4772727272727273
15193,OKC2015-01-18,37.0,16.0,23.0,4.0,9.0,0.4444444444444444,1.0,2.0,1.0,11.0,12.0,9.0,3.0,4.0,1.0,0.0,4.0,5.0,0.5,0.6956521739130435,0.7747068676716918,0.782608695652174
15194,ORL2015-01-18,20.0,9.0,24.0,0.0,2.0,0.0,2.0,2.0,4.0,6.0,10.0,3.0,6.0,2.0,0.0,1.0,5.0,4.0,1.0,0.375,0.4019292604501608,0.375
15195,SAS2015-01-18,23.0,10.0,21.0,3.0,5.0,0.6,0.0,0.0,2.0,10.0,12.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,,0.4761904761904761,0.5476190476190477,0.5476190476190477
15196,TOR2015-01-18,14.0,5.0,19.0,1.0,8.0,0.125,3.0,4.0,3.0,9.0,12.0,2.0,4.0,2.0,1.0,1.0,3.0,5.0,0.75,0.2631578947368421,0.3371868978805394,0.2894736842105263
15197,UTA2015-01-18,15.0,6.0,25.0,2.0,5.0,0.4,1.0,2.0,7.0,8.0,15.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,0.5,0.24,0.2897990726429675,0.28
15198,ATL2015-01-19,16.0,7.0,22.0,2.0,8.0,0.25,0.0,0.0,0.0,14.0,14.0,6.0,3.0,2.0,1.0,0.0,2.0,4.0,,0.3181818181818182,0.3636363636363636,0.3636363636363636
15199,BOS2015-01-19,17.0,6.0,23.0,1.0,4.0,0.25,4.0,4.0,5.0,11.0,16.0,4.0,4.0,1.0,0.0,4.0,3.0,2.0,1.0,0.2608695652173913,0.3432956381260096,0.2826086956521739
15200,CHA2015-01-19,23.0,10.0,22.0,1.0,2.0,0.5,2.0,2.0,2.0,8.0,10.0,9.0,3.0,0.0,1.0,0.0,8.0,3.0,1.0,0.4545454545454545,0.5026223776223776,0.4772727272727273
15201,CHI2015-01-19,19.0,7.0,25.0,1.0,6.0,0.1666666666666666,4.0,5.0,4.0,7.0,11.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,0.8,0.28,0.349264705882353,0.3
15202,CLE2015-01-19,24.0,9.0,25.0,1.0,3.0,0.3333333333333333,5.0,5.0,8.0,11.0,19.0,7.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,0.36,0.4411764705882353,0.38
15203,DAL2015-01-19,25.0,9.0,21.0,2.0,5.0,0.4,5.0,6.0,3.0,11.0,14.0,4.0,4.0,2.0,0.0,1.0,5.0,5.0,0.8333333333333334,0.4285714285714285,0.5287648054145516,0.4761904761904761
15204,DEN2015-01-19,15.0,7.0,21.0,1.0,3.0,0.3333333333333333,0.0,1.0,1.0,9.0,10.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,0.3333333333333333,0.3498134328358209,0.3571428571428571
15205,DET2015-01-19,12.0,6.0,25.0,0.0,6.0,0.0,0.0,0.0,5.0,15.0,20.0,2.0,5.0,3.0,0.0,1.0,4.0,2.0,,0.24,0.24,0.24
15206,GSW2015-01-19,25.0,10.0,22.0,1.0,8.0,0.125,4.0,5.0,2.0,11.0,13.0,8.0,1.0,2.0,1.0,1.0,1.0,3.0,0.8,0.4545454545454545,0.5165289256198348,0.4772727272727273
15207,HOU2015-01-19,29.0,11.0,20.0,4.0,10.0,0.4,3.0,3.0,1.0,11.0,12.0,9.0,5.0,4.0,0.0,0.0,4.0,2.0,1.0,0.55,0.6801125703564728,0.65
15208,IND2015-01-19,21.0,9.0,21.0,1.0,8.0,0.125,2.0,3.0,1.0,8.0,9.0,3.0,4.0,3.0,0.0,0.0,2.0,4.0,0.6666666666666666,0.4285714285714285,0.4704301075268817,0.4523809523809524
15209,LAC2015-01-19,23.0,9.0,23.0,0.0,3.0,0.0,5.0,5.0,1.0,11.0,12.0,8.0,2.0,2.0,4.0,0.0,2.0,3.0,1.0,0.391304347826087,0.4563492063492063,0.391304347826087
15210,LAL2015-01-19,26.0,7.0,21.0,3.0,6.0,0.5,9.0,13.0,5.0,10.0,15.0,4.0,3.0,0.0,0.0,2.0,4.0,7.0,0.6923076923076923,0.3333333333333333,0.4865269461077844,0.4047619047619047
15211,MEM2015-01-19,16.0,6.0,19.0,1.0,4.0,0.25,3.0,4.0,0.0,9.0,9.0,4.0,5.0,2.0,1.0,0.0,5.0,5.0,0.75,0.3157894736842105,0.3853564547206165,0.3421052631578947
15212,MIL2015-01-19,25.0,10.0,23.0,2.0,4.0,0.5,3.0,4.0,5.0,3.0,8.0,9.0,3.0,7.0,0.0,3.0,4.0,3.0,0.75,0.4347826086956521,0.5048465266558966,0.4782608695652174
15213,MIN2015-01-19,20.0,5.0,15.0,0.0,1.0,0.0,10.0,12.0,3.0,9.0,12.0,3.0,4.0,1.0,0.0,1.0,3.0,8.0,0.8333333333333334,0.3333333333333333,0.4930966469428007,0.3333333333333333
15214,NOP2015-01-19,16.0,5.0,19.0,3.0,8.0,0.375,3.0,6.0,4.0,9.0,13.0,2.0,4.0,0.0,0.0,3.0,4.0,4.0,0.5,0.2631578947368421,0.3696857670979667,0.3421052631578947
15215,NYK2015-01-19,22.0,9.0,20.0,2.0,8.0,0.25,2.0,3.0,2.0,9.0,11.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,0.6666666666666666,0.45,0.5159474671669794,0.5
15216,PHI2015-01-19,14.0,6.0,23.0,0.0,5.0,0.0,2.0,6.0,3.0,6.0,9.0,1.0,2.0,2.0,1.0,2.0,4.0,6.0,0.3333333333333333,0.2608695652173913,0.2730109204368174,0.2608695652173913
15217,PHX2015-01-19,26.0,9.0,19.0,2.0,6.0,0.3333333333333333,6.0,7.0,1.0,11.0,12.0,4.0,2.0,2.0,2.0,0.0,7.0,4.0,0.8571428571428571,0.4736842105263157,0.588768115942029,0.5263157894736842
15218,POR2015-01-19,23.0,9.0,21.0,3.0,7.0,0.4285714285714285,2.0,2.0,1.0,5.0,6.0,7.0,6.0,4.0,0.0,1.0,2.0,2.0,1.0,0.4285714285714285,0.5255941499085923,0.5
15219,SAC2015-01-19,31.0,14.0,24.0,2.0,4.0,0.5,1.0,3.0,3.0,10.0,13.0,5.0,5.0,4.0,1.0,0.0,2.0,2.0,0.3333333333333333,0.5833333333333334,0.6121642969984202,0.625
15220,TOR2015-01-19,22.0,10.0,18.0,0.0,3.0,0.0,2.0,2.0,4.0,8.0,12.0,3.0,8.0,1.0,3.0,0.0,3.0,4.0,1.0,0.5555555555555556,0.5826271186440678,0.5555555555555556
15221,WAS2015-01-19,27.0,11.0,20.0,1.0,2.0,0.5,4.0,5.0,2.0,13.0,15.0,7.0,5.0,1.0,2.0,1.0,6.0,4.0,0.8,0.55,0.6081081081081081,0.575
15222,DEN2015-01-20,20.0,8.0,17.0,0.0,2.0,0.0,4.0,6.0,4.0,11.0,15.0,3.0,7.0,2.0,0.0,1.0,4.0,5.0,0.6666666666666666,0.4705882352941176,0.5091649694501018,0.4705882352941176
15223,MIA2015-01-20,27.0,10.0,15.0,1.0,2.0,0.5,6.0,7.0,2.0,7.0,9.0,5.0,9.0,1.0,0.0,0.0,4.0,7.0,0.8571428571428571,0.6666666666666666,0.7466814159292036,0.7
15224,OKC2015-01-20,24.0,10.0,24.0,2.0,6.0,0.3333333333333333,2.0,3.0,2.0,3.0,5.0,5.0,2.0,5.0,0.0,0.0,7.0,4.0,0.6666666666666666,0.4166666666666667,0.4739336492890995,0.4583333333333333
15225,SAS2015-01-20,20.0,8.0,25.0,1.0,6.0,0.1666666666666666,3.0,3.0,5.0,6.0,11.0,5.0,3.0,4.0,1.0,0.0,5.0,4.0,1.0,0.32,0.3799392097264437,0.34
15226,ATL2015-01-21,25.0,9.0,19.0,4.0,9.0,0.4444444444444444,3.0,4.0,3.0,9.0,12.0,8.0,5.0,1.0,1.0,1.0,5.0,3.0,0.75,0.4736842105263157,0.6021194605009633,0.5789473684210527
15227,BKN2015-01-21,36.0,14.0,20.0,1.0,3.0,0.3333333333333333,7.0,8.0,2.0,8.0,10.0,9.0,4.0,3.0,3.0,1.0,7.0,4.0,0.875,0.7,0.7653061224489796,0.725
