,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
59,BKN2020-12-27,82.0,28.0,59.0,13.0,31.0,0.4193548387096774,13.0,19.0,3.0,29.0,32.0,18.0,14.0,2.0,2.0,2.0,14.0,20.0,0.6842105263157895,0.4745762711864407,0.6086698337292161,0.5847457627118644
60,CHA2020-12-27,83.0,34.0,73.0,8.0,24.0,0.3333333333333333,7.0,13.0,10.0,28.0,38.0,26.0,10.0,5.0,2.0,2.0,20.0,14.0,0.5384615384615384,0.4657534246575342,0.5271849593495935,0.5205479452054794
61,CHI2020-12-27,101.0,35.0,68.0,15.0,32.0,0.46875,16.0,21.0,7.0,34.0,41.0,22.0,20.0,4.0,4.0,3.0,17.0,15.0,0.7619047619047619,0.5147058823529411,0.6538063179699638,0.625
62,CLE2020-12-27,89.0,35.0,61.0,6.0,15.0,0.4,13.0,16.0,7.0,25.0,32.0,20.0,15.0,11.0,4.0,1.0,18.0,15.0,0.8125,0.5737704918032787,0.6540270429159317,0.6229508196721312
63,DAL2020-12-27,88.0,29.0,60.0,10.0,30.0,0.3333333333333333,20.0,23.0,7.0,28.0,35.0,17.0,6.0,7.0,0.0,2.0,12.0,15.0,0.8695652173913043,0.4833333333333333,0.6274957216200798,0.5666666666666667
64,GSW2020-12-27,105.0,33.0,78.0,16.0,38.0,0.4210526315789473,23.0,25.0,8.0,23.0,31.0,18.0,8.0,14.0,3.0,4.0,15.0,17.0,0.92,0.4230769230769231,0.5898876404494382,0.5256410256410257
65,IND2020-12-27,89.0,36.0,61.0,6.0,16.0,0.375,11.0,14.0,4.0,22.0,26.0,19.0,14.0,6.0,6.0,5.0,16.0,13.0,0.7857142857142857,0.5901639344262295,0.662596783799881,0.639344262295082
66,LAC2020-12-27,60.0,21.0,54.0,4.0,24.0,0.1666666666666666,14.0,16.0,3.0,23.0,26.0,12.0,11.0,2.0,2.0,0.0,15.0,12.0,0.875,0.3888888888888889,0.491480996068152,0.4259259259259259
67,LAL2020-12-27,87.0,35.0,69.0,7.0,25.0,0.28,10.0,12.0,4.0,28.0,32.0,23.0,10.0,5.0,11.0,6.0,15.0,17.0,0.8333333333333334,0.5072463768115942,0.58562197092084,0.5579710144927537
68,MIL2020-12-27,83.0,30.0,72.0,5.0,27.0,0.1851851851851851,18.0,24.0,14.0,20.0,34.0,18.0,8.0,6.0,2.0,3.0,16.0,20.0,0.75,0.4166666666666667,0.5026647286821705,0.4513888888888889
69,MIN2020-12-27,68.0,27.0,72.0,6.0,25.0,0.24,8.0,13.0,13.0,26.0,39.0,19.0,15.0,6.0,6.0,11.0,17.0,15.0,0.6153846153846154,0.375,0.4374678332475553,0.4166666666666667
70,NOP2020-12-27,82.0,30.0,69.0,4.0,12.0,0.3333333333333333,18.0,25.0,8.0,31.0,39.0,11.0,6.0,8.0,3.0,8.0,14.0,21.0,0.72,0.4347826086956521,0.5125,0.463768115942029
71,NYK2020-12-27,100.0,35.0,64.0,13.0,20.0,0.65,17.0,22.0,6.0,29.0,35.0,23.0,12.0,3.0,3.0,2.0,20.0,16.0,0.7727272727272727,0.546875,0.6786102062975027,0.6484375
72,ORL2020-12-27,91.0,27.0,60.0,5.0,18.0,0.2777777777777778,32.0,33.0,8.0,25.0,33.0,12.0,8.0,4.0,2.0,3.0,10.0,21.0,0.9696969696969696,0.45,0.6105743424584005,0.4916666666666666
