,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT
15452,SAS2015-02-04,32.0,12.0,20.0,4.0,9.0,0.4444444444444444,4.0,5.0,1.0,8.0,9.0,10.0,3.0,0.0,0.0,0.0,5.0,5.0,0.8,0.6
15453,TOR2015-02-04,21.0,6.0,22.0,1.0,10.0,0.1,8.0,10.0,5.0,6.0,11.0,2.0,0.0,1.0,1.0,1.0,6.0,6.0,0.8,0.2727272727272727
15454,UTA2015-02-04,19.0,8.0,20.0,2.0,6.0,0.3333333333333333,1.0,2.0,5.0,4.0,9.0,2.0,4.0,2.0,1.0,1.0,5.0,5.0,0.5,0.4
15455,WAS2015-02-04,22.0,9.0,24.0,0.0,3.0,0.0,4.0,7.0,4.0,6.0,10.0,2.0,2.0,3.0,0.0,1.0,7.0,5.0,0.5714285714285714,0.375
15456,CHA2015-02-05,25.0,8.0,19.0,0.0,4.0,0.0,9.0,9.0,6.0,12.0,18.0,1.0,4.0,4.0,4.0,0.0,4.0,7.0,1.0,0.4210526315789473
15457,CLE2015-02-05,11.0,2.0,14.0,0.0,8.0,0.0,7.0,8.0,4.0,9.0,13.0,2.0,9.0,1.0,3.0,0.0,7.0,6.0,0.875,0.1428571428571428
15458,DAL2015-02-05,18.0,8.0,25.0,1.0,7.0,0.1428571428571428,1.0,2.0,2.0,12.0,14.0,7.0,1.0,2.0,3.0,4.0,4.0,3.0,0.5,0.32
15459,LAC2015-02-05,31.0,12.0,27.0,2.0,5.0,0.4,5.0,7.0,4.0,7.0,11.0,6.0,1.0,5.0,0.0,3.0,6.0,7.0,0.7142857142857143,0.4444444444444444
15460,PHX2015-02-05,22.0,9.0,22.0,0.0,7.0,0.0,4.0,5.0,2.0,5.0,7.0,4.0,4.0,2.0,0.0,2.0,7.0,5.0,0.8,0.4090909090909091
15461,POR2015-02-05,42.0,15.0,22.0,5.0,6.0,0.8333333333333334,7.0,8.0,3.0,11.0,14.0,7.0,2.0,3.0,2.0,0.0,5.0,7.0,0.875,0.6818181818181818
15462,SAC2015-02-05,18.0,7.0,25.0,1.0,7.0,0.1428571428571428,3.0,5.0,3.0,13.0,16.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,0.6,0.28
15463,WAS2015-02-05,13.0,5.0,19.0,2.0,4.0,0.5,1.0,2.0,2.0,4.0,6.0,4.0,4.0,0.0,0.0,4.0,7.0,4.0,0.5,0.2631578947368421
15464,ATL2015-02-06,35.0,9.0,14.0,3.0,5.0,0.6,14.0,15.0,0.0,8.0,8.0,7.0,4.0,3.0,1.0,1.0,4.0,8.0,0.9333333333333332,0.6428571428571429
15465,BOS2015-02-06,32.0,12.0,25.0,3.0,8.0,0.375,5.0,5.0,3.0,11.0,14.0,7.0,0.0,2.0,0.0,0.0,7.0,4.0,1.0,0.48
15466,BKN2015-02-06,24.0,9.0,17.0,2.0,3.0,0.6666666666666666,4.0,4.0,1.0,9.0,10.0,6.0,2.0,0.0,2.0,1.0,5.0,5.0,1.0,0.5294117647058824
15467,CLE2015-02-06,29.0,12.0,25.0,4.0,13.0,0.3076923076923077,1.0,2.0,5.0,4.0,9.0,4.0,5.0,2.0,1.0,0.0,9.0,3.0,0.5,0.48
15468,DEN2015-02-06,26.0,8.0,20.0,2.0,9.0,0.2222222222222222,8.0,10.0,3.0,8.0,11.0,5.0,4.0,3.0,3.0,1.0,9.0,7.0,0.8,0.4
15469,DET2015-02-06,18.0,4.0,18.0,0.0,6.0,0.0,10.0,10.0,4.0,10.0,14.0,3.0,9.0,1.0,1.0,3.0,7.0,9.0,1.0,0.2222222222222222
15470,GSW2015-02-06,31.0,14.0,32.0,2.0,11.0,0.1818181818181818,1.0,2.0,9.0,5.0,14.0,8.0,3.0,3.0,1.0,1.0,8.0,4.0,0.5,0.4375
15471,HOU2015-02-06,21.0,4.0,19.0,2.0,10.0,0.2,11.0,14.0,4.0,12.0,16.0,4.0,6.0,2.0,2.0,1.0,9.0,10.0,0.7857142857142857,0.2105263157894736
15472,IND2015-02-06,36.0,10.0,19.0,4.0,7.0,0.5714285714285714,12.0,14.0,3.0,7.0,10.0,6.0,2.0,3.0,0.0,1.0,3.0,9.0,0.8571428571428571,0.5263157894736842
15473,LAC2015-02-06,28.0,11.0,19.0,2.0,3.0,0.6666666666666666,4.0,5.0,0.0,5.0,5.0,4.0,2.0,1.0,2.0,0.0,3.0,3.0,0.8,0.5789473684210527
15474,LAL2015-02-06,13.0,5.0,20.0,0.0,7.0,0.0,3.0,4.0,3.0,7.0,10.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,0.75,0.25
15475,MEM2015-02-06,20.0,8.0,15.0,0.0,1.0,0.0,4.0,5.0,0.0,6.0,6.0,4.0,5.0,2.0,4.0,1.0,5.0,5.0,0.8,0.5333333333333333
15476,MIA2015-02-06,24.0,9.0,20.0,2.0,5.0,0.4,4.0,4.0,3.0,8.0,11.0,4.0,5.0,2.0,1.0,1.0,1.0,8.0,1.0,0.45
15477,MIL2015-02-06,29.0,10.0,24.0,0.0,7.0,0.0,9.0,12.0,2.0,11.0,13.0,4.0,2.0,2.0,1.0,2.0,10.0,9.0,0.75,0.4166666666666667
15478,MIN2015-02-06,25.0,9.0,22.0,2.0,4.0,0.5,5.0,6.0,5.0,7.0,12.0,3.0,3.0,3.0,1.0,4.0,5.0,5.0,0.8333333333333334,0.4090909090909091
15479,NOP2015-02-06,33.0,8.0,13.0,1.0,3.0,0.3333333333333333,16.0,20.0,1.0,10.0,11.0,4.0,7.0,0.0,2.0,0.0,7.0,9.0,0.8,0.6153846153846154
15480,NYK2015-02-06,18.0,6.0,21.0,2.0,7.0,0.2857142857142857,4.0,4.0,4.0,6.0,10.0,4.0,0.0,2.0,1.0,2.0,5.0,5.0,1.0,0.2857142857142857
15481,OKC2015-02-06,32.0,11.0,27.0,2.0,5.0,0.4,8.0,10.0,4.0,5.0,9.0,4.0,2.0,4.0,0.0,2.0,9.0,7.0,0.8,0.4074074074074074
15482,ORL2015-02-06,22.0,9.0,18.0,2.0,2.0,1.0,2.0,3.0,2.0,10.0,12.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,0.6666666666666666,0.5
15483,PHI2015-02-06,27.0,11.0,23.0,4.0,11.0,0.3636363636363636,1.0,8.0,5.0,8.0,13.0,9.0,3.0,0.0,0.0,0.0,4.0,7.0,0.125,0.4782608695652174
15484,PHX2015-02-06,24.0,7.0,22.0,3.0,9.0,0.3333333333333333,7.0,10.0,6.0,10.0,16.0,3.0,2.0,3.0,0.0,0.0,5.0,9.0,0.7,0.3181818181818182
15485,SAS2015-02-06,21.0,9.0,21.0,2.0,5.0,0.4,1.0,1.0,4.0,5.0,9.0,7.0,5.0,5.0,1.0,1.0,8.0,1.0,1.0,0.4285714285714285
15486,TOR2015-02-06,28.0,10.0,17.0,4.0,9.0,0.4444444444444444,4.0,5.0,2.0,9.0,11.0,6.0,4.0,2.0,0.0,2.0,3.0,3.0,0.8,0.5882352941176471
15487,UTA2015-02-06,22.0,9.0,21.0,1.0,6.0,0.1666666666666666,3.0,4.0,1.0,10.0,11.0,5.0,3.0,1.0,0.0,0.0,9.0,5.0,0.75,0.4285714285714285
15488,BOS2015-02-07,18.0,6.0,18.0,1.0,7.0,0.1428571428571428,5.0,7.0,1.0,10.0,11.0,2.0,2.0,1.0,0.0,1.0,3.0,7.0,0.7142857142857143,0.3333333333333333
15489,BKN2015-02-07,16.0,5.0,14.0,2.0,4.0,0.5,4.0,7.0,1.0,7.0,8.0,5.0,5.0,2.0,1.0,1.0,3.0,6.0,0.5714285714285714,0.3571428571428571
15490,CHA2015-02-07,20.0,7.0,21.0,2.0,7.0,0.2857142857142857,4.0,4.0,1.0,9.0,10.0,6.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,0.3333333333333333
15491,CHI2015-02-07,26.0,10.0,21.0,2.0,7.0,0.2857142857142857,4.0,4.0,1.0,8.0,9.0,4.0,3.0,4.0,0.0,1.0,3.0,4.0,1.0,0.4761904761904761
15492,DAL2015-02-07,26.0,11.0,28.0,4.0,10.0,0.4,0.0,0.0,7.0,9.0,16.0,6.0,4.0,4.0,0.0,1.0,3.0,6.0,,0.3928571428571428
15493,GSW2015-02-07,15.0,5.0,19.0,2.0,8.0,0.25,3.0,4.0,6.0,9.0,15.0,1.0,5.0,1.0,0.0,1.0,5.0,4.0,0.75,0.2631578947368421
15494,MIL2015-02-07,16.0,7.0,21.0,0.0,2.0,0.0,2.0,2.0,2.0,10.0,12.0,4.0,2.0,1.0,1.0,0.0,7.0,3.0,1.0,0.3333333333333333
15495,NOP2015-02-07,16.0,7.0,18.0,1.0,5.0,0.2,1.0,4.0,1.0,7.0,8.0,5.0,4.0,2.0,1.0,0.0,4.0,3.0,0.25,0.3888888888888889
15496,NYK2015-02-07,18.0,7.0,22.0,2.0,6.0,0.3333333333333333,2.0,3.0,5.0,9.0,14.0,3.0,4.0,2.0,1.0,0.0,4.0,5.0,0.6666666666666666,0.3181818181818182
15497,PHI2015-02-07,19.0,8.0,17.0,2.0,4.0,0.5,1.0,2.0,1.0,10.0,11.0,6.0,4.0,0.0,2.0,1.0,4.0,4.0,0.5,0.4705882352941176
15498,POR2015-02-07,13.0,4.0,15.0,1.0,7.0,0.1428571428571428,4.0,4.0,2.0,10.0,12.0,2.0,9.0,1.0,1.0,0.0,6.0,3.0,1.0,0.2666666666666666
15499,SAC2015-02-07,29.0,10.0,19.0,2.0,4.0,0.5,7.0,9.0,5.0,6.0,11.0,5.0,7.0,1.0,0.0,1.0,7.0,8.0,0.7777777777777778,0.5263157894736842
15500,UTA2015-02-07,27.0,11.0,20.0,1.0,5.0,0.2,4.0,7.0,3.0,3.0,6.0,8.0,2.0,3.0,1.0,0.0,8.0,7.0,0.5714285714285714,0.55
15501,WAS2015-02-07,25.0,9.0,21.0,2.0,5.0,0.4,5.0,6.0,4.0,7.0,11.0,6.0,3.0,4.0,1.0,1.0,6.0,3.0,0.8333333333333334,0.4285714285714285
15502,ATL2015-02-08,22.0,9.0,21.0,4.0,7.0,0.5714285714285714,0.0,0.0,0.0,7.0,7.0,4.0,2.0,2.0,2.0,3.0,5.0,2.0,,0.4285714285714285
15503,CHA2015-02-08,19.0,7.0,21.0,3.0,4.0,0.75,2.0,4.0,2.0,6.0,8.0,6.0,1.0,1.0,0.0,0.0,7.0,4.0,0.5,0.3333333333333333
15504,CHI2015-02-08,24.0,7.0,16.0,4.0,9.0,0.4444444444444444,6.0,6.0,2.0,5.0,7.0,5.0,6.0,3.0,0.0,0.0,1.0,5.0,1.0,0.4375
15505,CLE2015-02-08,24.0,8.0,17.0,4.0,7.0,0.5714285714285714,4.0,6.0,1.0,10.0,11.0,4.0,5.0,2.0,3.0,1.0,1.0,4.0,0.6666666666666666,0.4705882352941176
15506,DET2015-02-08,28.0,10.0,24.0,1.0,11.0,0.0909090909090909,7.0,8.0,5.0,5.0,10.0,4.0,4.0,2.0,0.0,0.0,9.0,7.0,0.875,0.4166666666666667
15507,HOU2015-02-08,18.0,7.0,24.0,2.0,11.0,0.1818181818181818,2.0,4.0,3.0,5.0,8.0,6.0,1.0,0.0,0.0,0.0,6.0,4.0,0.5,0.2916666666666667
15508,IND2015-02-08,28.0,9.0,19.0,2.0,5.0,0.4,8.0,10.0,1.0,12.0,13.0,4.0,2.0,0.0,0.0,0.0,4.0,7.0,0.8,0.4736842105263157
15509,LAC2015-02-08,33.0,12.0,20.0,6.0,11.0,0.5454545454545454,3.0,4.0,0.0,7.0,7.0,11.0,4.0,2.0,0.0,0.0,7.0,4.0,0.75,0.6
15510,LAL2015-02-08,26.0,10.0,24.0,4.0,8.0,0.5,2.0,2.0,4.0,10.0,14.0,7.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,0.4166666666666667
15511,MEM2015-02-08,25.0,8.0,19.0,3.0,4.0,0.75,6.0,7.0,4.0,10.0,14.0,5.0,3.0,0.0,3.0,2.0,2.0,5.0,0.8571428571428571,0.4210526315789473
15512,MIN2015-02-08,31.0,8.0,15.0,2.0,3.0,0.6666666666666666,13.0,15.0,2.0,9.0,11.0,5.0,5.0,0.0,0.0,0.0,7.0,9.0,0.8666666666666667,0.5333333333333333
15513,OKC2015-02-08,30.0,10.0,20.0,3.0,8.0,0.375,7.0,9.0,3.0,7.0,10.0,6.0,3.0,3.0,0.0,0.0,4.0,7.0,0.7777777777777778,0.5
15514,ORL2015-02-08,23.0,10.0,20.0,3.0,6.0,0.5,0.0,0.0,3.0,6.0,9.0,4.0,5.0,6.0,0.0,0.0,5.0,1.0,,0.5
15515,PHX2015-02-08,24.0,8.0,19.0,1.0,7.0,0.1428571428571428,7.0,8.0,3.0,11.0,14.0,5.0,2.0,0.0,1.0,0.0,6.0,5.0,0.875,0.4210526315789473
15516,POR2015-02-08,28.0,10.0,17.0,2.0,7.0,0.2857142857142857,6.0,7.0,0.0,16.0,16.0,6.0,2.0,1.0,0.0,0.0,4.0,6.0,0.8571428571428571,0.5882352941176471
15517,SAC2015-02-08,12.0,6.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,4.0,0.0,0.0,1.0,5.0,6.0,,0.2857142857142857
15518,SAS2015-02-08,24.0,9.0,23.0,3.0,9.0,0.3333333333333333,3.0,4.0,7.0,6.0,13.0,6.0,6.0,2.0,1.0,1.0,6.0,5.0,0.75,0.391304347826087
15519,TOR2015-02-08,23.0,9.0,18.0,1.0,4.0,0.25,4.0,6.0,2.0,6.0,8.0,4.0,4.0,4.0,1.0,1.0,5.0,6.0,0.6666666666666666,0.5
15520,ATL2015-02-09,31.0,11.0,23.0,1.0,3.0,0.3333333333333333,8.0,8.0,5.0,5.0,10.0,5.0,5.0,6.0,2.0,3.0,4.0,7.0,1.0,0.4782608695652174
15521,BKN2015-02-09,29.0,12.0,26.0,3.0,9.0,0.3333333333333333,2.0,2.0,6.0,8.0,14.0,4.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,0.4615384615384615
15522,DAL2015-02-09,18.0,5.0,17.0,2.0,8.0,0.25,6.0,8.0,1.0,11.0,12.0,3.0,3.0,1.0,0.0,1.0,9.0,7.0,0.75,0.2941176470588235
15523,DEN2015-02-09,22.0,8.0,19.0,3.0,9.0,0.3333333333333333,3.0,4.0,3.0,8.0,11.0,5.0,3.0,0.0,0.0,1.0,7.0,6.0,0.75,0.4210526315789473
15524,GSW2015-02-09,22.0,8.0,18.0,0.0,2.0,0.0,6.0,8.0,1.0,9.0,10.0,6.0,4.0,2.0,1.0,0.0,3.0,7.0,0.75,0.4444444444444444
15525,IND2015-02-09,14.0,6.0,22.0,0.0,5.0,0.0,2.0,2.0,4.0,10.0,14.0,3.0,5.0,0.0,2.0,2.0,6.0,4.0,1.0,0.2727272727272727
15526,LAC2015-02-09,21.0,5.0,20.0,0.0,5.0,0.0,11.0,13.0,5.0,10.0,15.0,1.0,1.0,3.0,1.0,0.0,7.0,9.0,0.8461538461538461,0.25
15527,MIA2015-02-09,32.0,12.0,18.0,4.0,5.0,0.8,4.0,4.0,2.0,3.0,5.0,12.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,0.6666666666666666
15528,MIL2015-02-09,24.0,8.0,16.0,1.0,4.0,0.25,7.0,8.0,0.0,6.0,6.0,6.0,3.0,2.0,2.0,1.0,3.0,5.0,0.875,0.5
15529,MIN2015-02-09,33.0,13.0,20.0,2.0,3.0,0.6666666666666666,5.0,5.0,2.0,6.0,8.0,7.0,6.0,2.0,3.0,2.0,7.0,4.0,1.0,0.65
15530,NOP2015-02-09,29.0,11.0,26.0,4.0,6.0,0.6666666666666666,3.0,3.0,6.0,6.0,12.0,7.0,4.0,1.0,3.0,2.0,6.0,5.0,1.0,0.4230769230769231
15531,NYK2015-02-09,21.0,9.0,20.0,1.0,5.0,0.2,2.0,2.0,6.0,4.0,10.0,3.0,5.0,0.0,1.0,3.0,3.0,4.0,1.0,0.45
15532,OKC2015-02-09,18.0,7.0,16.0,0.0,2.0,0.0,4.0,8.0,2.0,9.0,11.0,5.0,4.0,0.0,1.0,0.0,6.0,7.0,0.5,0.4375
15533,ORL2015-02-09,26.0,11.0,21.0,3.0,8.0,0.375,1.0,2.0,2.0,6.0,8.0,7.0,1.0,4.0,1.0,1.0,6.0,1.0,0.5,0.5238095238095238
15534,PHI2015-02-09,23.0,8.0,19.0,3.0,8.0,0.375,4.0,5.0,1.0,9.0,10.0,4.0,5.0,2.0,0.0,1.0,7.0,3.0,0.8,0.4210526315789473
15535,SAS2015-02-09,30.0,11.0,26.0,2.0,10.0,0.2,6.0,6.0,3.0,10.0,13.0,5.0,0.0,3.0,2.0,2.0,4.0,6.0,1.0,0.4230769230769231
15536,UTA2015-02-09,29.0,10.0,20.0,2.0,3.0,0.6666666666666666,7.0,8.0,3.0,7.0,10.0,8.0,3.0,4.0,2.0,3.0,5.0,6.0,0.875,0.5
15537,WAS2015-02-09,22.0,6.0,18.0,3.0,8.0,0.375,7.0,8.0,3.0,9.0,12.0,4.0,5.0,1.0,1.0,1.0,1.0,6.0,0.875,0.3333333333333333
15538,BKN2015-02-10,24.0,10.0,20.0,1.0,5.0,0.2,3.0,5.0,3.0,7.0,10.0,5.0,2.0,3.0,1.0,1.0,6.0,5.0,0.6,0.5
15539,CHA2015-02-10,18.0,7.0,22.0,1.0,7.0,0.1428571428571428,3.0,4.0,3.0,6.0,9.0,5.0,1.0,0.0,2.0,1.0,2.0,7.0,0.75,0.3181818181818182
15540,CHI2015-02-10,20.0,8.0,20.0,0.0,5.0,0.0,4.0,4.0,3.0,5.0,8.0,4.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,0.4
15541,DEN2015-02-10,35.0,12.0,16.0,2.0,3.0,0.6666666666666666,9.0,14.0,0.0,7.0,7.0,7.0,0.0,5.0,1.0,0.0,4.0,8.0,0.6428571428571429,0.75
15542,DET2015-02-10,23.0,9.0,19.0,1.0,3.0,0.3333333333333333,4.0,4.0,3.0,11.0,14.0,7.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,0.4736842105263157
15543,HOU2015-02-10,39.0,15.0,20.0,4.0,6.0,0.6666666666666666,5.0,5.0,2.0,8.0,10.0,6.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0,0.75
15544,LAL2015-02-10,25.0,11.0,20.0,2.0,6.0,0.3333333333333333,1.0,3.0,2.0,6.0,8.0,5.0,5.0,0.0,0.0,1.0,8.0,4.0,0.3333333333333333,0.55
15545,MEM2015-02-10,20.0,6.0,20.0,2.0,6.0,0.3333333333333333,6.0,8.0,5.0,9.0,14.0,4.0,4.0,2.0,1.0,1.0,5.0,6.0,0.75,0.3
15546,PHX2015-02-10,29.0,11.0,19.0,4.0,7.0,0.5714285714285714,3.0,4.0,0.0,2.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,4.0,0.75,0.5789473684210527
15547,SAC2015-02-10,22.0,10.0,20.0,0.0,4.0,0.0,2.0,4.0,4.0,9.0,13.0,5.0,2.0,1.0,1.0,0.0,4.0,4.0,0.5,0.5
15548,ATL2015-02-11,16.0,5.0,16.0,1.0,6.0,0.1666666666666666,5.0,7.0,1.0,8.0,9.0,4.0,6.0,1.0,1.0,0.0,5.0,5.0,0.7142857142857143,0.3125
15549,BOS2015-02-11,28.0,9.0,19.0,2.0,4.0,0.5,8.0,8.0,1.0,10.0,11.0,6.0,3.0,3.0,0.0,1.0,5.0,5.0,1.0,0.4736842105263157
15550,CLE2015-02-11,28.0,9.0,19.0,3.0,6.0,0.5,7.0,8.0,3.0,6.0,9.0,6.0,3.0,2.0,0.0,1.0,8.0,6.0,0.875,0.4736842105263157
15551,DAL2015-02-11,23.0,4.0,17.0,1.0,6.0,0.1666666666666666,14.0,18.0,2.0,5.0,7.0,3.0,2.0,5.0,2.0,1.0,9.0,11.0,0.7777777777777778,0.2352941176470588
15552,DET2015-02-11,24.0,9.0,21.0,2.0,5.0,0.4,4.0,5.0,2.0,7.0,9.0,4.0,2.0,0.0,2.0,1.0,5.0,6.0,0.8,0.4285714285714285
15553,GSW2015-02-11,21.0,9.0,23.0,1.0,4.0,0.25,2.0,2.0,1.0,8.0,9.0,6.0,1.0,2.0,0.0,1.0,5.0,3.0,1.0,0.391304347826087
15554,HOU2015-02-11,16.0,5.0,24.0,2.0,14.0,0.1428571428571428,4.0,4.0,4.0,7.0,11.0,3.0,3.0,2.0,2.0,2.0,13.0,5.0,1.0,0.2083333333333333
15555,IND2015-02-11,17.0,5.0,16.0,1.0,4.0,0.25,6.0,6.0,1.0,6.0,7.0,4.0,5.0,1.0,0.0,0.0,7.0,4.0,1.0,0.3125
15556,LAC2015-02-11,30.0,9.0,18.0,1.0,3.0,0.3333333333333333,11.0,21.0,5.0,15.0,20.0,3.0,3.0,2.0,2.0,2.0,5.0,13.0,0.5238095238095238,0.5
15557,LAL2015-02-11,21.0,9.0,22.0,3.0,4.0,0.75,0.0,0.0,2.0,13.0,15.0,5.0,3.0,1.0,2.0,1.0,6.0,2.0,,0.4090909090909091
15558,MEM2015-02-11,20.0,7.0,15.0,1.0,2.0,0.5,5.0,10.0,1.0,10.0,11.0,3.0,7.0,2.0,0.0,2.0,5.0,6.0,0.5,0.4666666666666667
15559,MIA2015-02-11,24.0,7.0,18.0,2.0,6.0,0.3333333333333333,8.0,8.0,4.0,6.0,10.0,4.0,5.0,0.0,1.0,0.0,6.0,8.0,1.0,0.3888888888888889
15560,MIL2015-02-11,24.0,6.0,15.0,2.0,2.0,1.0,10.0,14.0,1.0,7.0,8.0,4.0,4.0,1.0,1.0,1.0,10.0,8.0,0.7142857142857143,0.4
15561,MIN2015-02-11,24.0,7.0,18.0,1.0,3.0,0.3333333333333333,9.0,10.0,1.0,12.0,13.0,4.0,3.0,1.0,1.0,0.0,3.0,5.0,0.9,0.3888888888888889
15562,NOP2015-02-11,33.0,13.0,19.0,2.0,3.0,0.6666666666666666,5.0,8.0,0.0,10.0,10.0,10.0,1.0,2.0,0.0,0.0,4.0,7.0,0.625,0.6842105263157895
15563,NYK2015-02-11,23.0,4.0,16.0,1.0,4.0,0.25,14.0,16.0,4.0,5.0,9.0,4.0,2.0,2.0,0.0,3.0,6.0,10.0,0.875,0.25
15564,OKC2015-02-11,20.0,9.0,25.0,0.0,6.0,0.0,2.0,2.0,5.0,7.0,12.0,6.0,5.0,3.0,2.0,0.0,6.0,5.0,1.0,0.36
15565,ORL2015-02-11,25.0,8.0,15.0,1.0,2.0,0.5,8.0,8.0,1.0,9.0,10.0,4.0,4.0,1.0,3.0,0.0,10.0,6.0,1.0,0.5333333333333333
15566,POR2015-02-11,14.0,5.0,22.0,3.0,10.0,0.3,1.0,2.0,3.0,9.0,12.0,5.0,3.0,1.0,1.0,2.0,2.0,6.0,0.5,0.2272727272727272
15567,SAC2015-02-11,34.0,10.0,18.0,2.0,5.0,0.4,12.0,14.0,3.0,11.0,14.0,8.0,2.0,3.0,1.0,1.0,8.0,10.0,0.8571428571428571,0.5555555555555556
15568,SAS2015-02-11,22.0,10.0,22.0,1.0,5.0,0.2,1.0,2.0,2.0,8.0,10.0,5.0,3.0,2.0,1.0,2.0,6.0,5.0,0.5,0.4545454545454545
15569,TOR2015-02-11,20.0,7.0,16.0,4.0,6.0,0.6666666666666666,2.0,4.0,0.0,9.0,9.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,0.5,0.4375
15570,UTA2015-02-11,25.0,8.0,14.0,3.0,5.0,0.6,6.0,12.0,1.0,12.0,13.0,4.0,7.0,2.0,1.0,2.0,11.0,9.0,0.5,0.5714285714285714
15571,WAS2015-02-11,17.0,7.0,22.0,2.0,7.0,0.2857142857142857,1.0,2.0,3.0,8.0,11.0,4.0,2.0,0.0,1.0,1.0,3.0,4.0,0.5,0.3181818181818182
15572,CHI2015-02-12,26.0,9.0,22.0,4.0,9.0,0.4444444444444444,4.0,8.0,4.0,11.0,15.0,6.0,4.0,3.0,0.0,1.0,5.0,8.0,0.5,0.4090909090909091
15573,CLE2015-02-12,21.0,9.0,21.0,1.0,9.0,0.1111111111111111,2.0,3.0,1.0,9.0,10.0,4.0,5.0,3.0,1.0,0.0,8.0,5.0,0.6666666666666666,0.4285714285714285
15574,DAL2015-02-19,24.0,10.0,21.0,4.0,7.0,0.5714285714285714,0.0,0.0,1.0,6.0,7.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,,0.4761904761904761
15575,LAC2015-02-19,29.0,6.0,13.0,1.0,2.0,0.5,16.0,27.0,1.0,9.0,10.0,2.0,3.0,5.0,0.0,0.0,6.0,15.0,0.5925925925925926,0.4615384615384615
15576,OKC2015-02-19,21.0,10.0,20.0,1.0,4.0,0.25,0.0,0.0,3.0,10.0,13.0,3.0,6.0,1.0,0.0,0.0,1.0,2.0,,0.5
15577,SAS2015-02-19,27.0,12.0,22.0,2.0,7.0,0.2857142857142857,1.0,3.0,2.0,9.0,11.0,10.0,6.0,2.0,0.0,0.0,15.0,6.0,0.3333333333333333,0.5454545454545454
15578,ATL2015-02-20,22.0,9.0,24.0,3.0,13.0,0.2307692307692307,1.0,1.0,6.0,8.0,14.0,7.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.375
15579,BOS2015-02-20,27.0,11.0,26.0,2.0,4.0,0.5,3.0,3.0,7.0,7.0,14.0,6.0,5.0,3.0,0.0,2.0,13.0,2.0,1.0,0.4230769230769231
15580,BKN2015-02-20,18.0,5.0,19.0,0.0,3.0,0.0,8.0,9.0,2.0,8.0,10.0,3.0,3.0,2.0,1.0,0.0,9.0,7.0,0.8888888888888888,0.2631578947368421
15581,CHI2015-02-20,23.0,7.0,19.0,1.0,5.0,0.2,8.0,10.0,3.0,10.0,13.0,2.0,8.0,0.0,1.0,1.0,13.0,10.0,0.8,0.3684210526315789
15582,CLE2015-02-20,33.0,8.0,16.0,4.0,9.0,0.4444444444444444,13.0,16.0,0.0,11.0,11.0,7.0,2.0,3.0,0.0,1.0,6.0,9.0,0.8125,0.5
15583,DAL2015-02-20,24.0,7.0,20.0,1.0,8.0,0.125,9.0,12.0,3.0,10.0,13.0,5.0,4.0,3.0,1.0,2.0,6.0,8.0,0.75,0.35
15584,DEN2015-02-20,16.0,5.0,16.0,2.0,7.0,0.2857142857142857,4.0,6.0,1.0,8.0,9.0,4.0,3.0,1.0,3.0,1.0,6.0,6.0,0.6666666666666666,0.3125
15585,DET2015-02-20,23.0,5.0,11.0,0.0,4.0,0.0,13.0,23.0,0.0,8.0,8.0,4.0,7.0,4.0,1.0,1.0,10.0,13.0,0.5652173913043478,0.4545454545454545
15586,GSW2015-02-20,21.0,8.0,21.0,5.0,11.0,0.4545454545454545,0.0,0.0,2.0,9.0,11.0,8.0,2.0,0.0,1.0,2.0,6.0,0.0,,0.3809523809523809
15587,HOU2015-02-20,33.0,12.0,25.0,5.0,13.0,0.3846153846153846,4.0,9.0,5.0,11.0,16.0,5.0,4.0,3.0,2.0,1.0,8.0,6.0,0.4444444444444444,0.48
15588,IND2015-02-20,19.0,6.0,19.0,1.0,6.0,0.1666666666666666,6.0,7.0,2.0,8.0,10.0,4.0,2.0,1.0,0.0,2.0,4.0,5.0,0.8571428571428571,0.3157894736842105
15589,LAL2015-02-20,28.0,9.0,21.0,1.0,8.0,0.125,9.0,15.0,5.0,11.0,16.0,5.0,2.0,3.0,0.0,1.0,7.0,9.0,0.6,0.4285714285714285
15590,MIA2015-02-20,24.0,9.0,21.0,4.0,8.0,0.5,2.0,2.0,0.0,9.0,9.0,7.0,4.0,3.0,0.0,4.0,3.0,3.0,1.0,0.4285714285714285
